,Cluster0,Cluster1,Cluster2,Cluster3,Cluster4,Cluster5,Cluster6,Cluster7,Cluster8,Cluster9,Cluster10,Cluster11,Cluster12,Cluster13,Cluster14
672,4125.3014571428575,6537.560641666666,4591.979327083333,4397.36932,1482.7306977272726,439.6536294117647,4575.724369230768,2717.205996551724,972.0488444444444,6090.111899999999,187.82655000000003,2758.236036290323,194.82467058823528,1937.60945,2945.3394065934067
673,2558.226328571428,5463.6657000000005,2996.155522916666,2450.1873800000003,967.1860886363636,273.7926411764706,2829.831798461539,1364.3745793103446,579.0681666666667,3840.328979245283,90.74443181818184,1589.6036516129031,137.43737058823527,1026.1472983050849,1783.9126901098903
674,1488.5212857142858,4188.448954166666,1921.807175,1600.7997966666667,541.1000227272726,178.1125029411765,1882.2195061538462,885.0935758620687,318.67476666666676,2594.1887566037735,72.86266363636364,1031.5495451612903,70.54913529411765,676.6572754237287,1157.8768
675,1243.8165857142858,3636.927154166667,1686.6483479166666,1203.6270366666665,457.8328704545454,169.6568588235294,1402.0755492307692,780.7350034482758,365.1958222222222,2258.6050150943397,68.48791363636364,845.7711338709678,97.42509411764706,567.943163559322,985.4826802197801
676,1085.7859190476188,3308.8776625000005,1774.762133333333,1123.7931099999998,580.3015295454545,157.74721470588239,1347.2444784615386,708.0611379310344,319.32235555555553,2279.7732830188684,59.95791818181818,781.6358112903225,87.21098235294119,549.0985779661019,895.5337175824176
677,1394.4335809523811,4025.3998874999997,2100.4610916666666,1567.388366666667,710.1541113636365,194.74113235294118,1745.1830738461538,1102.2877655172413,363.7563555555555,2882.4280245283026,91.30820454545454,988.7911895161291,145.07772352941174,682.4437847457627,1097.4680054945054
678,2506.9588761904765,5186.646641666667,3387.403860416667,2779.13156,1393.2528886363637,549.0749823529412,3079.159190769231,1930.0274931034485,731.8683666666667,4838.900135849056,192.80838636363634,1773.636079032258,217.4142411764706,1340.9370652542373,1970.3907912087914
679,4298.505142857143,5589.469633333333,4458.944960416667,4305.14708,3264.244411363636,1665.0752264705882,4282.233135384616,3057.358051724138,1616.604888888889,6513.159786792452,364.7821090909091,3112.1703564516133,358.44040588235293,2070.9461483050845,3686.0553406593403
680,4532.15200952381,5003.458991666667,4140.969139583333,3955.2378866666672,4065.142295454546,2791.0601264705883,4125.352172307692,2862.0825206896548,2142.336722222222,5975.59597735849,376.2779045454545,3187.793359677419,313.5201470588235,1872.7108118644069,4211.975916483517
681,4268.310257142857,4568.345858333333,3764.6159229166665,3627.157346666667,4329.698570454545,3191.7653147058822,3541.83144,2524.4963310344824,2395.397522222222,5468.440839622641,398.9847363636364,3079.0032645161286,276.3303352941177,1652.1779686440675,4339.473113186814
682,4399.849185714285,4431.735741666666,3648.1170395833337,3345.9471066666665,4653.8819,3287.8076441176477,3280.9177723076923,2415.1045551724137,2329.2571111111115,5205.329445283019,415.95302272727275,3070.1510943548387,315.5239117647059,1462.2195101694913,4530.438337362638
683,4404.6533,4473.725991666667,3793.701077083333,3617.5482266666672,4845.667795454545,3379.533455882353,3526.7695938461543,2460.2007689655175,2635.8947777777776,5399.3473452830185,444.92836818181826,3206.313974193548,317.50137058823526,1596.305448305085,4824.0932043956045
684,4683.991023809524,4419.259495833333,3776.35245,3623.5578766666667,4770.850552272727,3392.414811764706,3582.778996923077,2583.7494689655173,2473.979833333333,5393.064988679246,450.14529999999996,3376.9175524193547,277.70592352941173,1627.8110644067795,4833.788283516484
685,4985.674752380952,4507.6921250000005,3846.1078250000005,3833.191946666667,4824.509693181818,3416.6965882352943,3706.93208,2747.63374137931,2647.2895777777776,5678.3399584905665,465.8391045454546,3504.2332274193554,284.85261764705876,1831.1806406779658,5137.295316483516
686,4952.843728571429,4499.761945833333,3829.7480833333334,3757.0231466666664,4803.390459090909,3293.9296382352945,3811.3625415384618,2782.7781137931033,2904.7801000000004,5570.528005660378,412.26331363636365,3437.5060620967743,316.8873647058823,1833.891447457627,4923.00871098901
687,4995.393728571429,4386.170433333333,3898.2147458333334,3905.265743333334,4834.55995909091,3384.809367647059,3901.0069692307684,2935.9756862068966,3253.460355555556,5627.781660377358,411.82949090909096,3635.186362903226,345.52600588235293,1849.6875000000005,5029.837047252748
688,4983.598061904763,4374.745666666667,4038.8567354166667,3940.0202866666673,4796.490981818181,3193.4764823529413,3928.829555384615,2944.5620827586204,3193.6809555555556,5849.121283018868,406.0991636363637,3646.528816129033,327.8569882352941,1909.740774576271,5022.329752747252
689,5045.75109047619,4127.858133333333,4293.324766666666,4299.786226666667,4858.225213636364,2650.387847058824,4178.007658461539,3148.882924137931,3175.399477777778,5954.3911943396215,479.3436954545455,3810.363142741935,325.4477117647059,2020.907411016949,5123.601771428572
690,5278.192461904762,4163.1496875,4455.3988,4611.3598999999995,4747.226918181818,2136.695211764706,4588.300407692307,3494.55215862069,3291.101844444444,6263.530571698114,518.2061409090909,4011.1785919354843,383.30752941176473,2335.398320338984,5237.783153846154
691,5948.511333333333,4007.276470833334,4708.313435416666,5135.944106666666,4405.716636363636,1708.5869735294116,5063.144358461539,4274.43245862069,3287.321244444445,6539.938450943397,498.6647909090909,4295.604106451612,416.92197647058816,2920.0129686440678,5325.359906593407
692,6933.7200523809515,3946.3262375,5243.583270833334,6328.686796666667,4097.6505,1484.157394117647,5841.506643076922,5300.201655172414,2891.5843000000004,6627.122015094339,498.05056818181816,5024.602365322581,463.1544294117647,3829.26315338983,5436.243407692308
693,7610.3974333333335,3846.7897833333336,5664.339406250001,7517.894609999999,3674.9828613636373,1536.1718352941175,6227.824463076923,6017.922931034484,2832.1959111111114,6334.26958490566,520.612481818182,5636.690006451614,517.2264352941176,4598.866033050848,5535.367546153846
694,7826.849785714287,4787.962904166666,6354.516758333334,8062.92804,3406.585452272727,1309.260782352941,6759.594009230769,6187.151303448277,2530.064344444445,7248.794060377359,524.4917227272728,5781.683976612903,486.1438058823529,4712.47923220339,5491.554883516483
695,6935.354328571428,5941.916370833333,6286.60353125,7037.883883333334,2489.1729022727272,965.36845,6688.487610769231,4892.295375862069,1700.3544444444444,7886.811279245282,360.3178954545455,4646.359906451613,391.4907,3703.8170169491527,4675.433887912088
696,4538.431009523809,6741.682637499999,5072.313716666667,4911.51964,1644.399777272727,537.8467382352941,4950.091975384616,2900.544893103449,1082.8144444444445,6617.740367924529,227.74725909090913,3059.59148467742,209.56267647058826,2332.304999152542,3243.610076923077
697,2733.585676190476,6083.159754166667,3440.2018125,2858.1110833333328,938.9034568181818,327.50653235294124,3228.7846876923077,1579.5865965517244,609.8167888888888,4447.612615094341,128.73663636363636,1942.5069193548388,106.61607647058821,1336.892604237288,2115.4137087912086
698,1553.085119047619,4663.158879166666,2333.3298979166666,1721.2768333333333,533.9555613636363,214.30401470588237,1946.5515461538462,962.9380206896551,504.482111111111,2979.253043396226,92.39205000000001,1166.3456056451614,69.74095882352941,799.1304042372881,1323.7555384615384
699,1242.135061904762,3948.3747624999996,1927.0441249999997,1385.394093333333,460.9321272727273,194.90351470588234,1521.1040492307693,816.3351103448275,352.88603333333333,2491.4077584905663,55.126886363636366,891.0680830645159,134.99002352941176,620.9065169491523,1004.4766318681319
700,1094.1836714285714,3748.2845624999995,1631.3777583333333,1247.12313,534.8312340909092,161.12979117647058,1467.3057584615385,829.2802137931034,291.75401111111114,2331.7138962264153,64.27895454545454,849.6050758064515,118.11767647058822,576.3051093220338,928.0126472527475
701,1247.4733523809523,4329.143283333334,2112.6523395833333,1555.2141899999997,707.3189863636364,234.53170294117646,1833.6642215384613,1027.5779862068966,420.38349999999997,3082.925903773584,99.9418681818182,1037.6005629032256,146.45139411764708,773.6039898305085,1094.665401098901
702,2630.7782380952385,5369.984070833333,3580.8360749999997,2981.264106666667,1483.7446227272724,558.9872411764707,3110.4343230769227,1821.1848310344826,775.6572666666666,4993.321301886792,238.02600909090913,1879.7439362903226,241.37957647058823,1380.3276949152544,2129.8908670329674
703,4194.446757142857,5573.0894499999995,4350.5260875,4224.249283333334,3158.028006818182,1715.4149000000002,4205.300606153846,2974.626413793104,1561.7172777777778,6313.889122641509,337.6916545454545,3107.649823387097,354.15521764705886,1977.9681135593216,3768.520758241758
704,4236.109880952381,4825.66295,4044.3010604166666,3806.6631566666665,3983.0594886363633,2732.2684411764703,3964.730343076923,2696.4886655172413,1933.7536777777777,5856.525718867923,375.1861727272728,3161.6374830645163,323.49514117647055,1838.4436330508474,4222.518961538462
705,4160.357847619048,4218.087445833334,3601.09106875,3304.0567133333334,4123.524586363636,3110.9156147058825,3357.244035384615,2451.078331034483,2087.8184333333334,5133.015228301886,412.911609090909,3062.663383064516,345.2308647058823,1561.9544627118644,4324.366325274726
706,4118.746328571428,4164.0175291666665,3745.55743125,3306.1107133333335,4445.847068181818,3196.705976470588,3319.1288138461537,2309.725096551724,2393.7753666666667,5114.922690566037,362.81704090909096,3017.8182564516123,332.66182941176476,1433.5798000000002,4487.279378021978
707,4379.270695238095,4233.301954166666,3552.6027729166667,3455.4173633333326,4739.165061363637,3441.0524676470586,3344.8139846153845,2505.776458620689,2489.364811111111,5261.101452830189,392.48697272727264,3225.876253225807,388.92148235294115,1569.7377898305085,4684.38271868132
708,4648.42191904762,4319.1327875,3595.27623125,3508.224976666666,4761.640727272727,3356.2744941176466,3527.7587030769228,2689.1049689655165,2667.0582,5257.478145283018,395.2059500000001,3340.273273387097,383.5385529411765,1655.6846508474575,4700.647802197803
709,4659.828876190477,4452.579429166667,3855.77804375,3595.22759,4664.858543181818,3469.947376470588,3529.6602753846155,2609.576248275863,2713.420188888889,5295.962662264153,407.65765000000005,3367.6708427419353,374.31901764705884,1711.9530466101694,4849.0141450549445
710,4707.664538095238,4340.28295,3800.2819104166665,3577.5499300000006,4691.095668181818,3316.4632500000002,3597.237990769231,2670.54924137931,2878.2112,5370.700866037736,390.14037272727273,3391.5526419354837,332.78198235294116,1753.7239957627119,4844.884985714286
711,4625.537104761905,4448.3469749999995,3773.8382354166665,3749.893473333334,4853.419386363636,3377.705723529412,3699.531246153846,2645.4434172413794,2970.841622222222,5284.255122641509,395.352309090909,3454.1117451612904,340.86924117647055,1761.2513288135592,4771.219263736264
712,4621.4697857142855,4309.500054166667,3926.563177083334,3707.7445033333333,4730.449622727272,3020.2837352941174,3661.6828923076923,2879.973975862069,2896.2947777777777,5423.97729245283,418.68551818181817,3452.086127419355,321.8229647058823,1750.2425016949153,4885.936762637363
713,4874.434123809524,4141.3554625,4433.757810416667,4127.46351,4689.5355500000005,2739.0901294117643,4128.894276923077,3192.3441827586203,3136.457611111111,5746.456056603772,527.9287363636363,3753.399130645161,331.96120588235294,1944.486198305085,5039.272663736263
714,5232.571666666668,4069.749983333333,4530.258316666667,4351.72656,4577.341490909091,2307.042511764706,4477.785695384616,3597.698920689655,3561.4511222222227,6083.528409433962,472.46511818181824,4027.7626306451616,367.2357647058824,2227.2566432203394,5083.411782417582
715,5734.157838095238,3934.0405583333336,4814.061658333333,5152.029460000001,4184.0200977272725,1658.9935970588238,4959.990983076923,4109.285593103449,3414.8403777777776,6287.605073584905,543.1584499999999,4262.91201532258,430.44896470588236,2755.2822703389834,5037.707020879121
716,6567.238742857143,3959.9511,5150.050354166667,6130.8047,3737.148888636364,1378.4034735294117,5641.269661538461,4872.405386206897,3435.184222222222,6442.592533962263,432.1735272727273,4774.6912354838705,447.11184117647053,3520.4616601694916,5086.163542857143
717,7299.110247619047,3802.576441666666,5620.055791666666,7169.038816666666,3585.549574999999,1400.2621647058822,6007.4359246153845,5769.738620689655,3165.189066666667,6277.949877358491,539.0978272727273,5336.639472580645,496.42865882352936,4407.998852542372,5445.259431868133
718,7678.1505380952385,4570.6785666666665,6177.748470833333,7839.608923333334,3368.376345454546,1235.7306352941175,6545.650938461538,6035.419017241378,2533.574477777778,7012.487426415096,490.26145454545457,5559.198703225807,497.9845470588236,4643.322818644068,5438.081431868131
719,6871.280352380952,5863.642020833333,6117.501145833335,7096.588456666667,2547.5169840909093,1013.3415529411766,6412.712183076923,5040.721831034483,1719.2996444444445,7727.062094339623,346.9921454545454,4656.698001612903,377.7341647058824,3798.044171186441,4781.565793406593
720,4683.5585,6424.830983333333,5057.886241666666,5076.4181266666665,1753.5340386363641,593.2135764705881,4912.390764615385,3133.8127482758623,1165.826388888889,6541.772360377357,234.10700454545452,3039.24331451613,237.68045294117647,2302.7011440677966,3217.7855153846153
721,2755.447957142857,5972.729704166667,3298.8997916666667,2880.4224366666667,1155.1520227272727,337.4879411764706,3120.7510061538464,1655.7743344827588,688.4070555555555,4340.091386792453,155.48654090909093,1841.7409491935482,133.43625882352939,1279.7477533898305,1951.474567032967
722,1536.144857142857,4505.02045,2406.1363729166665,1556.0615000000005,695.4980136363636,260.87955882352935,2095.5776953846153,1039.4720344827588,427.8712666666667,3092.1620471698116,96.41758636363637,1273.0292072580648,106.52348823529411,804.1323483050847,1294.8058010989012
723,1173.6798380952382,3605.3328583333337,1968.87061875,1181.57358,520.9469409090908,286.34195294117643,1575.6094323076923,865.3950482758621,517.9383444444445,2473.692766037736,80.96458181818181,960.0587419354839,58.819170588235295,626.4904694915255,1020.752854945055
724,1008.826261904762,3319.6462708333333,1735.1986625000002,1131.8003899999999,583.3922522727272,195.28463529411763,1327.1680784615382,813.8736551724137,355.59215555555556,2212.139835849057,92.16211818181819,833.9247435483873,73.20237058823528,620.2713449152541,933.3705164835163
725,1347.3855857142855,3934.1392666666666,2112.9703416666666,1468.28249,756.7359409090909,183.8990882352941,1598.4404646153846,952.8217965517242,478.7828888888889,2878.404760377359,89.25237727272729,956.1913419354839,109.21315294117649,731.8624305084746,1080.6504483516483
726,2363.592580952381,5161.739645833332,3289.1774520833333,2512.2917066666673,1424.3990863636363,472.76904705882356,2860.0268953846153,1791.8032862068965,680.3930666666665,4578.4705811320755,183.7544,1732.9522129032257,240.5237235294118,1283.4430754237287,1928.0500824175824
727,4174.203714285713,5408.814204166666,4307.862114583334,3962.57956,2945.413518181818,1478.5947088235296,4157.563970769231,2881.8213931034484,1503.5685666666668,6067.18939245283,312.9153363636364,2955.199595967742,354.6344,2053.3129440677967,3601.8140571428576
728,4447.271914285714,4928.743008333334,4207.360464583333,3939.2521266666663,4095.8269136363638,2538.771302941176,4009.500667692307,2810.6503379310343,2298.0820555555556,5932.711126415094,384.6585909090909,3278.499402419355,346.9120941176471,1910.8531372881355,4354.021824175825
729,4151.940123809525,4371.6372375,3787.6731229166667,3544.5042933333334,4238.625170454546,2755.4805029411764,3554.907883076923,2540.9434862068965,2146.703222222222,5440.3770094339625,364.7321363636364,3036.8016983870966,351.9075352941177,1598.0247372881358,4422.133852747253
730,4302.289266666667,4237.010575,3179.3764145833334,3526.065743333333,4540.510259090909,3238.441817647059,3425.732541538461,2495.045586206896,2516.9442444444444,5236.578350943398,342.55970909090905,3118.9840387096774,381.9601235294117,1592.1209686440677,4518.234207692307
731,4603.941285714286,4240.391283333333,3449.209175,3712.4771966666667,4896.556029545455,3418.5707058823523,3574.325390769231,2450.9960241379313,2780.5070333333333,5586.132666037735,375.56266818181814,3340.9914629032255,403.4902882352941,1665.637213559322,4728.772065934067
732,4722.428152380951,4309.214295833333,3485.2383375000004,3835.5140566666664,4909.600754545455,3399.6356294117645,3692.005743076923,2735.6204586206895,3060.7445,5569.999807547169,403.99857727272723,3410.5982524193555,380.6577941176471,1648.634686440678,4865.550674725274
733,4958.71119047619,4356.384995833333,3504.8927520833336,3945.1798499999995,4773.880713636364,3360.7084999999997,3625.440053846154,2837.5875068965515,3033.9929111111114,5553.477373584904,373.79091363636365,3498.1546846774186,374.5514,1763.6163728813563,4757.662169230769
734,4873.8273,4397.781566666666,3619.619972916667,4061.352486666667,4738.199263636364,3238.0658176470583,3826.6384076923077,2790.495996551724,2646.1581111111113,5515.380166037737,401.2710863636363,3520.699632258064,363.2345705882353,1826.7262872881356,4817.592528571429
735,4860.666900000001,4386.2460375,3743.2933875000003,3994.6984066666673,4845.268,3283.920832352941,3813.0319799999997,2872.046513793103,2168.9216555555554,5393.070224528302,395.44659090909096,3496.3598814516126,395.5042941176471,1839.3917847457624,4872.657673626373
736,4749.894076190477,4463.707145833333,3790.361645833333,3859.3099433333336,4870.184047727273,2985.766517647058,3962.3899830769233,2978.8891999999996,3157.2584666666667,5751.852835849057,345.6000954545455,3591.4145040322583,337.26318823529414,1850.4989016949157,5033.867617582418
737,5067.106471428571,4413.693320833333,4549.563533333333,4236.112906666666,4727.337104545454,2626.974429411765,4341.6359676923075,3309.4103034482755,3310.080566666667,5990.403875471698,389.5007636363636,3824.7886298387098,389.0846823529412,2006.61218559322,5132.114816483517
738,5555.836514285715,4268.1770875,4604.965920833333,4355.335866666666,4632.295809090909,1993.1697058823527,4526.0898230769235,3677.8967586206895,3699.5476222222223,6225.985520754715,418.32748181818187,3873.357766129033,384.56682941176473,2192.752137288135,5021.779665934066
739,5844.595695238096,3902.4792916666665,4938.420777083334,5051.34991,4226.573809090908,1513.3211205882353,5141.868627692307,4158.121755172414,3289.266866666667,6431.306520754719,405.33835000000005,4174.073443548387,442.1976176470588,2799.297373728814,5023.825301098901
740,6611.549723809522,3816.5638,4812.863460416666,6189.473033333333,3789.688490909091,1358.3855441176472,5805.008253846154,5028.889865517243,3078.3963222222224,6549.547769811322,466.5733045454546,4697.055796774193,404.4310411764706,3631.199933050847,5180.546417582417
741,7325.911619047619,3743.6006166666666,5125.814760416666,7323.692789999999,3531.3412113636373,1283.722505882353,6207.469283076924,5869.490844827587,2875.894211111111,6291.76203018868,455.86384545454547,5266.26297983871,467.48521176470587,4479.8688703389835,5377.582391208791
742,7696.657076190475,4566.477920833334,5721.452466666667,7755.196526666666,3321.7336250000008,1245.3903941176472,6762.382221538462,6154.405217241379,2527.4401000000003,7135.392662264152,460.7147136363637,5515.503691129033,461.25527058823525,4669.099862711864,5471.584625274724
743,7068.4746,5854.904445833334,5722.961714583333,7148.2719400000005,2444.101963636364,971.0293176470589,6590.030701538461,4849.885503448276,1913.097511111111,7898.354771698112,333.5976863636364,4613.524124193548,419.19055294117646,3814.820322033898,4699.790069230769
744,4858.843861904762,6718.893475,4658.823295833333,4833.040583333333,1604.7136272727273,580.3156176470588,5032.558083076923,2773.412572413793,1360.7395000000001,6632.98349245283,201.31189545454546,3141.439442741935,306.0423882352942,2249.756039830508,3305.981395604396
745,2522.443366666667,5855.4557583333335,3079.0859041666668,2809.3569300000004,931.2252909090909,317.8921235294118,3106.922996923077,1424.664396551724,753.1093444444446,4458.212216981131,132.6578545454545,1894.770948387097,151.56202352941176,1205.186204237288,2015.3185725274723
746,1537.3420666666666,4838.143604166667,2183.6713604166666,1742.4763966666667,656.4658363636365,204.99460882352943,2018.0814046153844,970.0796379310343,598.8115777777779,3060.8526981132068,99.20714090909091,1216.202639516129,243.21765294117642,752.2899059322034,1378.6125637362638
747,1166.2906428571425,3985.6032666666665,1897.0052229166668,1366.026433333333,533.927625,173.56263823529412,1608.7148907692308,839.7672931034481,456.3013888888888,2741.3247339622644,43.71558181818182,971.5795274193548,143.38569411764706,658.9268525423729,1109.2801274725275
748,1165.606261904762,3647.5312333333336,1832.391770833333,1350.0740133333331,523.8534454545454,156.37554705882354,1578.9910046153848,773.6478758620689,392.5604888888889,2491.474060377358,48.21069090909091,889.5070854838708,69.69963529411764,585.9164999999999,976.6497252747253
749,1460.3624190476191,4492.670125,2204.3320375,1502.005163333333,761.8362045454546,195.48835294117646,1874.1967846153846,1076.7839,567.9072333333334,3075.767118867924,89.85648181818182,1011.7860782258064,107.19084705882354,770.3017118644068,1123.7890021978023
750,2678.6436285714285,5308.5002125,3576.5294145833336,2856.2684299999996,1380.3198522727273,531.0952911764706,3217.7034646153843,1725.360024137931,680.1277444444444,4860.31021509434,144.09503636363638,1747.2585322580649,231.48022941176467,1401.6333677966102,1912.770314285714
751,4392.847866666666,5489.826641666667,4490.5631875,4494.27468,2574.7532590909086,1314.9892411764706,4662.5819200000005,2934.2207379310344,1565.4690111111113,6627.6152924528305,315.8103045454546,2991.270058870968,334.02281176470586,2062.0663347457626,3335.656543956044
752,4622.705623809523,4796.4665125,4118.99159375,4076.6762966666665,3248.7085204545456,1924.2391058823528,4363.805101538461,2769.4638241379307,2097.6989777777776,6269.627188679245,306.64022727272726,3159.0901669354844,418.25106470588236,1936.3046889830507,4054.5964989010986
753,4375.389861904761,4259.886875,3787.9542270833335,3675.0512199999994,3841.79095909091,2595.3045352941176,3899.6753538461535,2640.0241896551715,2332.5801111111114,5882.909420754717,291.03385909090906,3134.3825201612904,303.5013941176471,1664.3631000000003,4339.106437362638
754,4297.1209761904765,4151.736033333334,3893.8005437499996,3697.5010233333337,4286.1256886363635,2951.1474941176466,3772.3250876923075,2704.9985827586206,2600.1356888888895,5625.862526415094,317.9918818181818,3181.1268080645164,312.8669705882353,1709.4977211864405,4494.710220879121
755,4682.543376190475,4296.089979166666,3839.59485,3949.897503333333,4427.181625,2833.397152941176,3850.398076923077,2767.399462068966,2722.545733333334,5598.4166622641515,309.97159090909093,3365.4410999999996,362.4126,1737.7363661016952,4594.986509890109
756,4642.093985714286,4324.5805625,3598.072120833333,3816.717956666666,4286.944595454545,2619.9014882352944,3674.2436461538464,2773.3498448275855,3082.1047777777776,5415.497599999999,285.4115863636364,3342.475875806452,362.8475352941176,1710.4402415254237,4480.69888021978
757,4775.63099047619,4253.8187708333335,3646.4476854166664,3826.578093333334,4189.212193181818,2570.0560029411763,3804.3000184615385,2718.0189965517243,2936.0350444444443,5534.308590566037,272.7981409090909,3374.401991129033,352.37069999999994,1833.0235211864406,4399.5785912087895
758,4950.076366666667,4331.802754166666,3871.8339583333327,3933.997086666667,4141.468677272728,2469.2285794117643,4103.754326153846,3121.956668965517,3077.243122222222,5782.574437735848,309.5361409090909,3562.4977733870965,363.51845294117646,1966.14126440678,4517.773671428572
759,5243.578371428572,4496.6114,4068.960258333333,4394.471896666667,4364.5360704545465,2461.7020823529415,4343.255032307691,3472.6071862068966,3506.4471555555556,6105.510094339625,325.8796454545455,3926.0390217741933,321.2082823529412,2113.1202101694917,4930.826315384616
760,5278.824528571428,4422.3495625,4051.190285416667,4303.22227,4409.266870454545,2424.9406558823525,4563.941872307693,3496.7602965517244,3756.9264999999996,6233.1421943396235,362.33210454545457,4016.0562314516123,321.6940411764706,2128.7326186440678,5141.840872527472
761,5425.875557142856,4346.9483,4118.947939583333,4502.566773333333,4449.5438227272725,2265.518702941177,4543.896927692308,3680.211989655172,4013.7692777777775,6162.822277358491,418.2724681818181,4096.0696314516135,375.98404705882353,2285.331838983051,5069.511783516484
762,5665.087742857144,4235.251325,4169.904252083333,4593.726203333333,4387.285634090908,1914.7870588235292,4669.203052307693,3743.758417241379,3697.324266666667,6164.032654716982,386.4130318181818,4051.095073387097,347.7094882352941,2380.977112711864,5106.561783516483
763,5472.177142857143,4082.8860583333335,4292.788233333334,5008.27807,4173.227540909091,1695.6970764705884,5069.745566153845,4119.322227586207,3422.4611777777777,6335.75009245283,431.07836363636363,4271.964066935483,416.7403176470588,2830.2384559322027,5090.618184615384
764,5974.090571428572,4001.4645166666664,4658.857764583333,5883.518446666667,3769.935406818181,1305.0267470588235,5651.583838461537,4681.230062068966,3024.658733333333,6545.832671698114,477.8651272727273,4593.384216129032,504.174794117647,3479.9220262711865,5064.100709890109
765,7199.056342857141,3888.5091125,5027.682481250001,7022.125566666667,3452.3244022727276,1250.9749588235295,6204.44057076923,5504.4287620689665,2733.0823,6288.770935849056,559.8598136363636,5244.356966129034,488.84979999999996,4382.092677966101,5201.9717241758235
766,7383.44082857143,4584.657566666666,5537.3398333333325,7637.336426666666,3206.376115909092,1265.94065,6582.8402969230765,5889.918434482759,2538.198566666667,6997.960905660377,456.2237727272728,5412.447963709677,498.5122529411765,4576.638772033899,5259.523916483517
767,6718.160566666666,5664.4461833333335,5794.270181249999,7247.383456666667,2464.591404545455,982.5027852941175,6678.274776923077,5147.366999999999,1999.3227444444447,7806.664552830188,422.7178636363637,4722.883143548387,489.74290588235294,3975.192903389831,4816.903985714286
768,5007.637676190477,6859.983295833333,5433.969733333333,5708.6735333333345,1708.1796136363637,756.5223470588235,5808.380195384615,3593.20014137931,1387.6701555555555,7476.298752830188,284.8213818181818,3504.6245233870964,311.3877294117647,2842.7008881355932,3890.3809109890108
769,2827.5479857142855,6745.662000000001,3725.8588708333336,3400.2797633333334,1094.1306227272726,465.52055882352937,3666.9877769230766,1878.7091137931034,898.5706111111111,5073.95930754717,217.82883181818178,2194.123912903226,221.20374705882355,1637.2091432203388,2297.083467032967
770,1687.8449190476192,5154.126320833333,2533.6567083333334,1852.3689866666668,630.2139045454545,290.1501911764705,2228.8089984615385,1095.666175862069,517.1754666666667,3381.8044528301893,144.50043636363637,1377.0056129032257,147.28612352941173,988.7474949152543,1551.903669230769
771,1172.5080190476192,3863.2764375000006,1960.73458125,1322.3060699999999,441.83692045454535,283.6461117647059,1556.8152799999998,778.4523724137932,471.6856,2499.726349056604,111.53960000000002,1036.422631451613,104.12675882352941,671.4524711864407,1050.6286021978021
772,968.1285571428572,3676.5946375,1602.08934375,1182.3982466666666,512.627825,195.59198823529414,1350.8423030769231,804.030951724138,359.4893666666667,2257.4757056603776,77.77473636363635,882.9206362903227,118.15083529411766,602.2127559322034,928.6538604395603
773,1223.7964476190475,3996.763345833333,1808.323072916667,1369.8624033333333,635.9823318181817,208.97948823529413,1551.9415184615386,1083.9596448275863,295.92594444444444,2561.7152792452835,113.03165909090909,947.6432814516129,108.4713411764706,702.4693635593221,1072.8692010989012
774,2029.984657142857,4970.870466666666,2934.3482833333333,2372.659093333333,1003.347859090909,348.63777058823536,2790.8801,1739.4490896551724,575.6897333333334,4230.713903773585,175.7275772727273,1535.3924282258065,182.72700588235296,1209.1623203389834,1618.2223307692311
775,3856.2008333333333,5580.085662500001,4212.799935416667,4400.674536666666,1871.4026727272724,694.4145588235294,4436.110576923077,3049.332296551724,972.2306555555556,6616.978990566038,280.4042,2802.3667669354845,359.84137058823535,2193.1650855932203,2829.120568131868
776,4620.2234761904765,5133.2716375,4457.816518750001,4991.620236666666,2338.795343181818,983.4890352941177,4904.189863076924,3340.555637931034,1385.7324888888888,6972.819535849057,324.36905454545456,3329.71922983871,373.7283588235294,2361.862311016949,3616.695468131868
777,4561.693042857143,4681.800795833334,4388.8394125,4684.296289999999,2693.499147727273,1191.2010647058823,4861.837927692308,3306.201520689656,1630.4219999999998,6662.507954716981,350.66509545454545,3397.672244354838,401.27677647058823,2257.1907457627117,3978.410554945055
778,4982.8647999999985,4392.881375,4371.734325,4905.614816666668,3217.399759090909,1314.8291705882352,4995.178852307692,3486.341665517241,2222.519766666667,6628.4475113207545,390.0161227272727,3637.1318629032257,382.37059999999997,2320.6917499999995,4326.660761538461
779,5612.479395238095,4317.10275,4502.152341666667,5034.65079,3623.9059272727272,1436.5080823529413,5106.922172307693,3592.903244827587,2504.5718333333334,6761.4751773584885,397.07171818181814,3901.700843548387,397.15852352941175,2482.4812550847455,4680.2073516483515
780,5589.443571428572,4247.748920833334,4682.2547583333335,5243.045416666667,3747.6287500000003,1420.70525,5077.340963076923,3705.795244827586,2590.1421,6710.341579245282,376.0368227272727,3846.50320967742,474.67857647058827,2449.8877618644074,4718.7344010989
781,5361.111104761904,4243.196658333333,4939.761472916666,5056.894853333332,3662.146618181818,1378.0987911764703,5016.467373846154,3770.3241793103452,2867.0599666666667,6531.973211320754,428.4827136363636,3907.818643548387,405.60327058823526,2532.535727966102,4750.67471098901
782,5602.00509047619,4337.597383333334,5118.93319375,5195.95249,3621.617427272728,1464.1143676470588,5286.183964615385,4052.825579310345,3008.055188888889,6584.8085660377355,424.50049545454544,4149.589133064516,420.1401705882353,2779.3933279661014,4885.483237362638
