,Cluster0,Cluster1,Cluster2,Cluster3,Cluster4
127.0,-0.7669739127159119,-2.0802652835845947,-2.2045724391937256,-4.071641445159912,-3.2312490940093994
128.0,-0.9251358509063721,-1.6593738794326782,-2.4287283420562744,-3.835108518600464,-3.1833226680755615
129.0,-1.2917191982269287,-1.514014720916748,-2.1987524032592773,-3.857555866241455,-3.3712351322174072
130.0,-1.5252774953842163,-1.5707873106002808,-2.4428327083587646,-3.9576416015625,-2.688990592956543
131.0,-1.2639464139938354,-0.7149155735969543,-3.0307912826538086,-3.9332799911499023,-3.2617149353027344
132.0,-0.7412985563278198,-0.6062860488891602,-2.8452863693237305,-4.353643417358398,-3.6364667415618896
133.0,-1.107932686805725,-0.24203558266162872,-2.749556064605713,-4.574660301208496,-3.2453722953796387
134.0,-0.5187313556671143,-0.8559631109237671,-2.530895709991455,-4.596526622772217,-3.7805309295654297
135.0,-0.3176504671573639,-0.6782477498054504,-1.939348578453064,-3.898607015609741,-3.5466501712799072
136.0,-0.6945286989212036,-0.908367395401001,-1.3217577934265137,-4.098433017730713,-3.3182945251464844
137.0,-0.6685976982116699,-0.624677300453186,-1.887290358543396,-3.6000847816467285,-2.770087718963623
138.0,-0.2329477220773697,-1.1645413637161255,-1.714372158050537,-3.2694759368896484,-2.5037217140197754
139.0,0.5200172066688538,-0.984541118144989,-1.531056523323059,-2.5917439460754395,-1.5827257633209229
140.0,0.4074220657348633,-1.3240447044372559,-0.18586724996566772,-2.631915807723999,-1.0192451477050781
141.0,0.45365774631500244,-1.2572431564331055,0.9379841089248657,-2.2587807178497314,-0.2749439477920532
142.0,0.609339714050293,-0.5346080660820007,1.2359191179275513,-2.211543083190918,-0.3605070412158966
143.0,0.19614775478839874,-1.412196159362793,-0.7118098139762878,-3.6741275787353516,-1.8026149272918701
144.0,-0.8505032062530518,-2.895259141921997,-2.0446412563323975,-4.798733711242676,-4.27595329284668
145.0,-2.1635806560516357,-3.6861555576324463,-3.3524441719055176,-4.727360248565674,-4.384275913238525
