,Cluster0,Cluster1,Cluster2,Cluster3,Cluster4
672,-1.102578998,-3.308958769,-2.383287191,-3.351198912,-4.388540268
673,-2.620890379,-3.807746649,-3.222494125,-3.670573473,-4.958930492
674,-3.522957802,-4.243627548,-4.029237747,-4.266720772,-4.817723751
675,-3.842010021,-4.244766235,-4.398146629,-4.663896561,-4.79962635
676,-3.159615755,-4.610539913,-3.796104908,-4.419199467,-4.700340748
677,-2.68056488,-4.145228863,-3.966524839,-4.237420082,-4.813981056
678,-1.115573883,-3.959216833,-2.555577517,-3.755243063,-4.494431019
679,0.457694292,-2.848089457,-1.820243359,-1.65952599,-4.329593182
680,-0.042809263,-2.290087461,-1.607225537,-0.727645338,-4.405452728
681,-0.051130161,-2.59503746,-1.123144865,0.127595171,-4.294558525
682,-0.744821966,-2.88510561,-1.809291601,0.722741485,-3.810459614
683,0.150296912,-2.300735712,-1.907471061,0.833589017,-4.064591408
684,0.346676886,-2.450642347,-2.057188511,0.039158069,-4.239450455
685,0.436015964,-1.804335594,-1.935042739,0.185199976,-4.112104416
686,1.163520575,-2.497283697,-1.837188721,0.586186051,-4.188976288
687,0.955918491,-2.150350571,-1.932065487,0.517768323,-3.850671768
688,0.928036988,-2.681091785,-1.778693438,0.303324282,-4.00277853
689,0.725358605,-2.951174259,-1.448839426,-0.476913124,-3.763735771
690,1.042336464,-2.364959717,-1.467703581,-0.039962616,-3.820464373
691,0.349593371,-2.274054289,-0.806903183,-0.802208364,-3.604451656
692,0.769586742,-0.912696421,0.677518904,-0.733225167,-3.341498613
693,1.289034009,-0.72714895,1.978657365,-1.315474868,-2.871738672
694,1.342386365,-1.171988249,2.127344131,-2.339783192,-2.455991507
695,0.952064991,-2.638659,-0.031963885,-2.151906729,-3.676006556
696,0.24775736,-3.216390371,-1.328342795,-3.19558692,-4.57815361
697,-1.326891184,-3.905157804,-2.882684946,-4.212054729,-4.781065941
698,-3.173155308,-4.156604767,-3.840674877,-4.430615425,-4.839691162
699,-3.937223434,-4.077233315,-4.137759209,-4.476032257,-3.703776836
700,-3.483612061,-4.334837914,-3.872972965,-4.0777421,-4.696857452
701,-2.827202082,-4.631105423,-4.028215885,-4.293423176,-4.817230701
702,-1.161870837,-3.53228569,-2.99836874,-4.094269753,-4.163092136
703,0.036288265,-2.972598791,-2.006025314,-1.903643012,-4.123719215
704,-0.149524376,-2.940163612,-2.070778847,-0.751817405,-3.685555935
705,-0.293780208,-2.542519808,-2.28253746,-0.505450904,-3.684859276
706,-0.466067553,-2.689991951,-2.004591703,-0.185888365,-4.04190588
707,-0.12735261,-3.202281475,-2.340411663,0.349812925,-3.548125029
708,0.360257864,-3.514393568,-1.9792732,0.685957253,-3.931158781
709,0.27854237,-3.052104712,-1.605313182,0.328206599,-4.060259819
710,0.48819989,-2.919901848,-1.531279087,-0.298217118,-4.359603405
711,0.169852093,-3.63779974,-2.217690945,0.568097293,-3.680182219
712,0.489459485,-3.459131241,-1.491762161,0.407296538,-4.156824589
713,0.710321903,-2.62980628,-1.614855886,-0.258546203,-4.280741692
714,0.589221478,-2.371348619,-1.167021275,-0.322916567,-3.847846508
715,0.327683032,-1.779019833,-0.166427761,-0.336529762,-3.671011448
716,1.241209984,-1.261815786,0.735305429,-1.28970027,-3.842756748
717,1.221566677,-0.655972779,1.712668419,-1.805826426,-3.314042568
718,1.435447335,-0.882255614,2.273927212,-1.838152051,-3.029364586
719,1.790561676,-1.822667718,1.079728961,-2.034157991,-3.772541761
720,0.278864235,-2.845273972,-0.759825647,-2.813838482,-4.606795311
721,-2.075368881,-4.319838047,-2.838372946,-3.44216156,-4.651190281
722,-2.947934866,-4.785519123,-3.314421654,-4.014753819,-4.710375309
723,-3.72378087,-4.328672886,-3.868140697,-4.522470951,-4.9428792
724,-3.909105539,-4.360154629,-3.99104166,-4.366722107,-4.635355473
725,-3.907883644,-4.03266573,-3.769095182,-4.097963333,-4.747786045
726,-1.641571045,-3.582350016,-2.828215122,-3.719931602,-4.584244728
727,-0.210774451,-3.674053192,-1.888734221,-2.336679935,-4.242781639
728,-0.066636629,-2.829431057,-1.687478423,-0.690395057,-3.837170839
729,-0.134994328,-2.442911148,-1.681107521,-0.093156703,-3.981451273
730,-0.335558146,-3.047688007,-2.36955452,0.016405214,-4.240894318
731,0.367968023,-3.422483921,-2.614762545,0.761153281,-3.526866674
732,0.727281988,-2.93549037,-2.28037858,0.559237123,-4.175350189
733,0.256555945,-2.44424963,-2.224963665,0.860373259,-4.281126499
734,0.382514179,-2.912073374,-1.522681713,0.274617076,-4.274106026
735,0.595785141,-2.970383406,-1.793161631,0.118071087,-4.125728607
736,0.594045937,-3.311498165,-1.66507256,-0.147782579,-4.392912865
737,1.587752819,-3.293769598,-1.614323616,-0.369932801,-3.960190296
738,1.242134809,-3.658590317,-0.938623726,-0.206960171,-3.425664186
739,1.268431544,-2.726959229,-0.32074663,-1.103833437,-3.461313963
740,0.277855992,-1.710256338,0.595837951,-1.377948403,-3.512693405
741,0.759064972,-1.009630203,1.800858378,-1.619691133,-2.538951159
742,1.77120316,-0.841498852,2.132171869,-2.117470264,-2.128162384
743,0.844801486,-2.163905144,1.218545914,-1.625100255,-2.543125391
744,-1.150432587,-3.147741318,-1.177281141,-2.51781702,-3.875084877
745,-2.40760994,-3.927851915,-2.781924725,-3.431474686,-4.30219698
746,-3.138772249,-4.870156765,-3.32390666,-4.039479733,-4.519398212
747,-3.434690952,-4.950948715,-3.745327473,-4.105914593,-4.567765713
748,-3.660003424,-4.842814922,-4.19555521,-4.468224525,-4.587085247
749,-3.001660585,-4.594567299,-3.840378284,-4.079125404,-4.419470787
750,-2.118558168,-3.75721693,-2.983858824,-3.148726702,-4.03639555
751,-1.282561779,-3.006219625,-1.620591402,-1.48972106,-3.734800816
752,-0.667001605,-3.169198751,-1.789803028,-1.547254682,-3.162443638
753,-0.925003588,-3.002422094,-2.525532007,-0.501680672,-3.654720545
754,-0.034925368,-2.736678839,-2.023021698,-0.3421354,-3.496927738
755,-0.461905688,-2.10212779,-2.180261612,0.42222932,-4.108449459
756,-0.078050055,-3.074837446,-2.421473026,0.47530219,-3.763784409
757,0.053150889,-3.442323208,-2.022743702,0.349428892,-4.28353548
758,0.477552384,-2.938418865,-2.373817205,-0.059459787,-4.474104881
759,0.276997268,-3.204884052,-1.336004615,-0.57141757,-4.331745148
760,0.435366213,-3.094352484,-1.266567111,-0.679008424,-4.415138245
761,0.154598534,-3.245847225,-0.796495736,-0.783012092,-4.251851559
762,0.286560386,-2.251703501,-1.05399847,-0.584885776,-4.667018414
763,0.723844945,-2.006962061,-0.411621869,-0.602728665,-4.15007019
764,0.957000136,-1.45050025,0.466468394,-1.168024302,-4.201010227
765,0.831537187,-0.821647346,1.395219564,-1.754056096,-3.767789841
766,2.062239885,-0.3911511,1.7305094,-1.340043306,-3.587667942
767,0.987891316,-1.612307668,0.656944036,-2.171393871,-3.664162159
768,0.455151528,-2.472894907,-0.970804513,-2.584773779,-4.143751621
769,-1.35494566,-3.596321106,-2.574445248,-3.246095896,-4.498274326
770,-2.808796167,-4.480207443,-3.350502491,-3.871325493,-5.122283459
771,-3.545687675,-4.851962566,-3.84384346,-4.081969261,-5.255280972
772,-3.847204447,-4.711954117,-4.712340832,-4.216012001,-4.950081825
773,-3.615167856,-3.892354965,-4.260504723,-4.332195759,-4.841301918
774,-1.794844389,-3.646131992,-3.608373642,-3.662785053,-4.57837534
775,-0.945443273,-2.702646971,-1.461782694,-2.683128119,-4.106707096
776,-0.378722399,-2.20624876,-1.583016157,-2.166001081,-4.004706383
777,1.12872231,-1.946091413,-1.216167808,-1.406026721,-4.421015739
778,1.32147789,-2.84621048,-0.645800948,-1.165503383,-4.24561882
779,0.51567173,-2.648961306,-0.347143412,-0.547212243,-4.251101017
780,0.73121953,-2.682228327,-0.610238194,-0.667588413,-4.256189823
781,0.635354698,-3.049032211,0.191294998,-1.116228461,-4.449267387
782,1.741696239,-2.90465951,0.658129394,-1.854904175,-4.026887417
783,1.68990469,-2.046046495,0.754608452,-1.062333226,-4.174404144
784,1.266380072,-1.472256422,0.455981344,-1.055662394,-4.416191101
785,0.437394261,-2.59280777,-0.732820332,-1.242794156,-4.677595139
786,0.669751883,-1.990129113,-0.572143853,-1.061477065,-4.15204525
787,0.619188964,-1.645167589,-0.589285672,-1.541870832,-4.028407097
788,1.078300953,-2.064152718,0.152879715,-2.150792122,-4.21929121
789,0.735693514,-1.302713513,1.507442713,-2.554948568,-3.659255981
790,1.956119895,-0.326729298,2.976057529,-2.216929674,-3.251886606
791,0.829433799,-1.881071448,1.753604412,-2.059502602,-3.668263912
792,-0.716655195,-3.113522053,-0.632395685,-2.804817438,-4.125851154
793,-2.193510771,-4.577933311,-2.970246315,-3.37728405,-4.535470963
794,-3.065879345,-4.689213753,-3.869103432,-4.29812336,-4.366851807
795,-3.941777945,-4.786269665,-4.161989212,-4.779638767,-4.866154194
796,-3.839610815,-4.44194603,-4.525776863,-4.5938344,-4.963899136
797,-2.926301003,-4.555837631,-3.906046391,-4.53850174,-4.505543232
798,-2.096786022,-4.081480503,-3.047361374,-3.623062134,-4.398752689
799,-0.310321838,-3.243724823,-1.701897979,-1.708766222,-4.224353313
800,0.009296477,-2.779092789,-1.516689658,-0.30364275,-4.252102375
801,-0.497595429,-2.761016369,-1.89268446,-0.373228014,-3.756159544
802,-0.659829497,-3.161221027,-1.620364189,-0.555942357,-3.959389925
803,0.235726207,-2.897239447,-1.273221612,-0.143449426,-4.043869972
804,0.300666511,-2.662690401,-2.062924623,-0.082099766,-4.205126286
805,0.245047331,-2.363116026,-2.257645845,-0.045883738,-4.413687706
806,0.237260178,-1.762678623,-2.196910381,0.205042213,-4.360924244
807,0.845210314,-2.741178036,-1.621466517,-0.02588392,-4.431934834
808,0.814491928,-2.524510145,-1.208610892,-0.187442824,-4.426178455
809,0.521183074,-1.790845871,-1.45265615,-0.125773326,-4.352784157
810,0.175018758,-3.00031805,-1.559396148,-0.43305555,-3.85786438
811,0.240175113,-2.33191514,-0.484439254,-0.479473829,-3.656976223
812,0.993119121,-1.368265152,0.745993137,-0.7734797,-3.906805038
813,1.251594186,-0.421543211,1.936698437,-1.417766333,-3.062393427
814,-0.780683756,-1.651549578,0.02337346,-1.897351384,-4.658960342
815,0.246633545,-1.094682574,0.56866169,-1.724019527,-4.05075407
816,-0.103392214,-2.066665411,-1.037181377,-1.631707072,-3.923986197
817,-0.966916919,-2.80843091,-2.576742887,-2.279456615,-3.905608654
818,-1.673369408,-3.420767307,-3.011376381,-2.478936434,-4.306825161
819,-1.58437407,-3.157721519,-3.170473814,-2.655278206,-4.511194706
820,-2.059725046,-2.773055553,-3.475593567,-2.805125237,-4.501700401
821,-2.038794518,-3.308140516,-3.044922113,-2.752080679,-4.486011982
822,-0.897289097,-2.458234549,-1.834856987,-2.351020098,-4.486303329
823,-0.091905236,-1.386682749,-1.803739071,-1.640710473,-4.466041088
824,-0.763058901,-1.921496391,-1.720653534,-1.571545243,-4.51553297
825,-0.368570417,-1.870578647,-1.643644094,-1.735041857,-4.26537323
826,-0.47110492,-1.969751239,-1.715745568,-1.661154389,-4.341703415
827,-0.352515012,-1.730668426,-1.507952094,-1.572916389,-4.281766415
828,-0.695577025,-1.898305416,-1.441808224,-1.335276246,-4.354816914
829,-0.207257777,-2.015183687,-1.3918854,-1.909957528,-4.455898285
830,-0.090470873,-1.926127434,-1.494679809,-2.148061037,-4.344043255
831,-0.16073446,-1.968399048,-1.171136141,-2.423505306,-4.137803078
832,-0.179136842,-2.143660784,-1.901787281,-2.41279912,-4.282592297
833,-0.379805088,-2.293837547,-2.019734383,-2.692476749,-4.317977905
834,-0.403026909,-2.085697412,-1.860499024,-2.250167608,-4.0154562
835,0.286628336,-1.807600379,-0.9809708,-2.503749371,-4.381044388
836,-0.135328636,-1.006543756,0.088849425,-3.169105053,-4.257441521
837,-0.317397743,-0.938786209,0.572476745,-3.238623619,-3.889208794
838,0.175248981,-0.487721115,0.777791083,-2.897940636,-3.660626411
839,0.11603912,-1.507973552,-0.391411275,-2.467108488,-3.855638742
840,-1.257778406,-2.304048777,-2.126282215,-2.896413565,-4.251686096
841,-1.563032985,-2.595668077,-2.092610836,-3.518577576,-4.190138817
842,-2.424040079,-3.105631351,-3.28064847,-3.795163631,-4.254116535
843,-1.885797501,-3.323417187,-3.392733812,-3.659767866,-4.271475315
844,-1.862102389,-2.993754387,-3.498847008,-3.91975069,-4.231532097
845,-1.836325049,-2.986638546,-3.574923038,-3.420650482,-4.139906406
846,-0.612865031,-2.553493977,-2.829444647,-3.55669117,-3.972835779
847,0.153677881,-1.97860384,-1.805392742,-2.408963203,-4.178900719
848,-0.711523831,-2.740013361,-1.388995767,-2.155288219,-4.13924551
849,-0.736572921,-2.36336875,-1.481609464,-2.694474459,-3.931240082
850,-0.832030833,-2.244405031,-2.142470837,-2.27646184,-3.692111492
851,-0.104977772,-2.133775473,-2.04387188,-2.484621286,-3.783219099
852,0.130726665,-2.247025728,-2.020687342,-2.155700445,-3.866440535
853,-0.353012234,-2.064294577,-1.595613837,-2.19867897,-3.955428839
854,0.384279251,-2.477934122,-1.670204878,-2.092016459,-4.242346287
855,-0.195868447,-2.60351181,-1.747063994,-2.715036869,-3.879612207
856,-0.734489977,-2.467344999,-1.750025272,-3.210938692,-4.204440117
857,-0.304843396,-2.591892719,-2.171876192,-3.094072104,-4.194966793
858,-0.214116231,-2.24817872,-1.914557576,-2.919670343,-4.471780777
859,-0.017967498,-1.939334512,-0.91556251,-3.531199932,-4.37520504
860,-0.224539012,-2.081968069,-0.380619019,-3.408051968,-4.284139633
861,-0.309512049,-1.394610643,0.613614023,-3.815042734,-4.006809235
862,-0.379919946,-1.350982308,0.948875844,-2.922116756,-4.257901192
863,0.648087442,-1.71208179,-0.572841108,-2.88137126,-4.175632954
864,-1.478959322,-2.890176296,-2.730419159,-3.094477892,-4.34397316
865,-3.057275295,-3.339388847,-3.722644806,-3.562628746,-4.888775349
866,-3.562928915,-4.457148552,-4.154825687,-3.779995203,-4.847959518
867,-3.464725256,-4.864658356,-4.383692741,-3.973979712,-4.744763374
868,-4.281252861,-4.617328644,-4.458157063,-3.964056253,-4.831283569
869,-3.157139301,-4.040786266,-4.215451241,-4.205725193,-4.844088554
870,-1.533207774,-3.92648077,-3.436217546,-3.329971313,-4.366966724
871,0.062270414,-2.901549578,-2.265676737,-1.364985228,-4.16776371
872,0.08261212,-2.777136564,-2.281186342,-0.481179297,-4.023744583
873,-0.556607664,-3.034707546,-2.464485168,0.280283213,-3.849692822
874,-0.560369909,-3.523696184,-2.507180929,0.353277206,-4.08116436
875,-0.366288155,-3.220509529,-2.124673843,0.388854772,-3.796693802
876,-0.380865604,-2.744213581,-2.120973349,0.08114738,-3.719784737
877,0.17783457,-2.914354086,-2.550019979,-0.676474035,-3.988380909
878,-0.132595614,-3.815373659,-2.617466927,-0.600971341,-4.34160614
879,0.344592273,-3.270214558,-1.942167401,-0.413585603,-3.984668732
880,-0.39723596,-3.546054125,-1.939830065,-0.294685662,-4.371590614
881,0.700062752,-3.389579773,-1.885454178,0.178237706,-4.067304134
882,-0.216151357,-3.395990133,-2.274055243,-0.504029453,-4.027882576
883,-2.834264755,-4.196846485,-3.675849676,-4.022749424,-4.464666843
884,0.990896046,-1.576124787,0.319779575,-1.545445919,-2.856327295
885,1.241604328,-1.37527442,1.317301631,-1.107860446,-2.784100533
886,1.830138087,-1.372145534,1.943850517,-1.139296889,-2.959601879
887,0.606763482,-2.542711973,0.797172904,-2.226728678,-3.805173397
888,-1.516337514,-3.050773382,-1.955017209,-3.332238913,-4.468164444
889,-2.293900251,-3.409008026,-3.322538853,-3.744626999,-4.51317215
890,-3.542936325,-3.934981108,-3.967824221,-3.845052719,-4.40445137
891,-3.099364758,-4.218171597,-3.88623333,-4.359480858,-4.24230814
892,-3.195397377,-4.465085983,-3.9453578,-4.258720398,-4.808567047
893,-2.748731136,-4.387191296,-3.513880014,-4.208565235,-4.862175465
894,-1.533385515,-4.366977215,-3.114309788,-3.902264595,-3.749534607
895,-0.151361212,-3.409700394,-2.150662661,-3.43837595,-3.9449687
896,-0.490089566,-3.24831152,-2.034625769,-3.325278997,-3.878258705
897,-1.010159612,-3.734264851,-2.2700243,-2.895362139,-4.118418694
898,-0.763308823,-3.160101891,-2.23761797,-2.995913029,-3.801046133
899,-0.621167183,-2.944466352,-1.649594784,-2.922460079,-3.052241802
900,-0.676707625,-2.846631289,-2.181562424,-2.68468523,-2.565764427
901,-0.140084296,-3.275704861,-1.958587766,-2.585478306,-4.074858189
902,-0.223614216,-2.634979963,-2.338099718,-2.540742636,-3.881701231
903,-0.060483575,-3.007139921,-2.089898586,-2.724640846,-3.952347755
904,-0.155485809,-3.080754519,-2.250635386,-2.663652658,-3.717949152
905,-0.284420431,-2.977300167,-2.014998913,-3.019470215,-3.866378069
906,-0.416383028,-2.468495369,-1.472909927,-3.528829813,-3.59488821
907,-0.133858502,-2.138836861,-1.494107127,-3.501995802,-3.432528496
908,0.058719303,-1.086959362,-0.779313505,-3.232354164,-2.898044109
909,0.489807993,-0.554342628,0.607851386,-3.311053753,-2.848481178
910,0.880946279,-0.856841266,-0.139415488,-3.223918915,-2.770661592
911,0.137978807,-1.492430687,-1.53792429,-2.811846972,-3.418087721
912,-1.862862349,-2.632399321,-3.104844093,-3.030780315,-4.21629715
913,-2.590798378,-2.993828297,-3.095634222,-2.985581636,-4.580205917
914,-3.340853214,-3.508976936,-3.033894062,-3.402959824,-5.065377712
915,-3.605066299,-3.6251297,-3.226658583,-3.524703264,-4.838133335
916,-3.349739075,-3.016368866,-3.511353016,-3.516891718,-4.959914207
917,-2.980456591,-2.864805937,-3.595346689,-2.988535166,-4.481278419
918,-1.515198827,-2.061687946,-2.611590147,-2.860120535,-4.257115364
919,-1.071146846,-1.532366276,-1.882416248,-2.862478971,-3.909470081
920,-0.907726169,-1.875312328,-2.074933767,-2.585208893,-3.585957527
921,-0.245239168,-1.613676667,-2.497637987,-2.809171677,-3.827275753
922,0.306848794,-1.296742439,-1.557068825,-2.847746372,-3.958529949
923,-0.655382752,-1.235161424,-2.411092043,-2.614769697,-3.960623026
924,-0.29793933,-1.179226995,-2.048769712,-2.688158035,-3.844343424
925,-0.251630038,-1.346663952,-1.795405865,-2.631097794,-3.893581867
926,0.068698689,-0.861002862,-1.672492862,-2.847493172,-3.930775404
927,0.822402835,-0.698252141,-0.974738598,-2.556012392,-3.90222311
928,0.337547332,-0.461808115,-1.603907824,-2.299834728,-3.909674644
929,0.398778826,-0.541026652,-1.236890078,-2.378952742,-3.898791075
930,0.181951389,0.068446688,-1.754197717,-2.583358765,-3.406267405
931,0.355672956,0.066824816,-0.860664785,-2.787394524,-3.300033569
932,0.435293227,0.421264648,-0.321605086,-2.689010859,-3.086837053
933,0.821752429,0.549745858,0.653818905,-2.258703709,-2.790885448
934,1.613280892,0.782763004,0.964661062,-2.187009811,-2.762859344
935,1.623057485,0.45498696,-0.274568528,-2.375998974,-2.843718529
936,0.646398604,0.235574827,-1.358041883,-3.048691511,-3.627528667
937,-1.494583845,-0.727407575,-2.190986395,-3.00450778,-3.854332209
938,-2.725283146,-1.869614124,-2.670210361,-2.704335928,-4.198038578
939,-2.85303998,-1.742976189,-2.765286922,-2.980139732,-4.583813667
940,-2.993947029,-1.714602351,-2.890723228,-2.740609884,-4.490736008
941,-2.969805002,-1.641735673,-2.896027327,-3.027319193,-4.577857018
942,-1.642698407,-1.534160376,-2.286932945,-2.691608667,-4.274659157
943,-0.524380147,-0.745184362,-1.441854954,-3.181339264,-3.700176239
944,0.23644264,-0.511507809,-0.660511613,-3.079732895,-3.528661966
945,0.666726351,-0.373412132,-1.138432026,-3.159406662,-3.497261763
946,0.920125365,0.056276139,-1.0091784,-3.08155489,-3.948000908
947,0.004402983,-0.020208014,-0.984948516,-2.554420233,-3.524667025
948,-0.092235774,-0.467679262,-0.722594321,-2.192724228,-3.758194685
949,-0.10271956,-0.026619121,-0.282613754,-2.598637581,-3.66007781
950,0.805512428,0.011923402,-0.545643985,-1.65427959,-3.478493214
951,0.465533316,0.044701628,-0.233597383,-2.153522491,-3.348083258
952,0.76796025,-0.337115318,-0.160013303,-2.468285799,-3.589587212
953,1.334962845,-0.465383351,0.273096055,-2.359807968,-4.007812023
954,0.229129612,-0.631121457,-0.493629485,-2.16704154,-3.617875338
955,0.130719081,-0.223107621,-0.456894994,-2.373220444,-3.370324135
956,-0.179833978,-0.450890988,0.269762218,-2.522907495,-3.360779285
957,-1.649125814,-2.079083443,-1.086991191,-2.583823442,-4.156163216
958,1.799456358,0.064616732,1.277288914,-2.453552008,-2.617653608
959,1.2892133,-0.520495653,0.290320367,-2.819835663,-2.862504005
960,-0.266321927,-2.251569748,-1.104065776,-2.854673862,-3.917759895
961,-2.203179121,-3.460690022,-3.315677881,-4.270883083,-4.827233791
962,-3.306266546,-4.203390121,-3.931191206,-4.656767845,-4.830627918
963,-3.894610405,-4.409828186,-4.371246815,-4.772651672,-4.794277191
964,-3.967340231,-4.19283247,-4.276779652,-4.496785164,-4.782520294
965,-3.289775848,-4.003723621,-4.121427536,-4.361183643,-4.6547966
966,-1.816128135,-3.143203974,-3.242248774,-3.766597986,-4.389195442
967,0.109453842,-2.791517735,-2.854613304,-1.07891655,-3.722548246
968,-0.280818403,-2.985648155,-2.543200254,-0.149955258,-3.99059844
969,-1.125097394,-1.987066388,-3.279903173,0.192327306,-4.24175787
970,-0.959321558,-2.14088726,-2.840631962,0.33764106,-3.924815655
971,-0.310933143,-2.611232281,-2.763366699,0.37956506,-3.991860151
972,-0.020563208,-1.974629283,-2.203454494,-0.118038051,-4.351191998
973,-0.59535253,-2.21899271,-1.619872093,0.038795285,-4.358253956
974,-0.165259853,-2.759358406,-2.24307847,0.03671854,-4.324561119
975,0.566456497,-3.005051851,-1.89648509,0.097670607,-4.069290161
976,0.754499316,-2.843892574,-1.243605971,-0.139002025,-4.217149734
977,1.01995194,-3.419419289,-1.181756139,0.394246012,-4.083857536
978,1.435486674,-2.935339689,-1.169769406,0.014984577,-3.994244576
979,0.820293963,-2.506681919,-0.403931797,-0.546101391,-3.68451643
980,0.855021119,-1.32477951,0.547617316,-1.281500578,-3.840785503
981,0.910765588,-1.09557569,1.38576591,-1.435584307,-3.01036334
982,0.979152739,-0.489946544,2.288787603,-1.94071424,-2.847182751
983,1.74343574,-1.120544553,0.496032268,-1.416217089,-3.515877247
984,-0.170419604,-3.249539852,-1.812247276,-3.286240339,-4.1781497
985,-2.424188614,-3.24743557,-2.589530706,-3.645432711,-4.630441189
986,-2.709907293,-3.851194382,-4.319125652,-4.189791203,-4.621464252
987,-3.561519146,-4.364899158,-4.521707058,-4.691325188,-4.870577335
988,-3.462572098,-4.33172369,-4.458611965,-4.416921139,-4.946885586
989,-2.901633024,-4.468717098,-4.030782223,-4.060503006,-4.777089119
990,-1.459064364,-3.817516327,-2.616328955,-3.264567137,-4.406133175
991,-0.518248379,-3.138435125,-1.660642028,-1.43522346,-4.231132984
992,-1.059686422,-3.022050381,-2.065251112,-0.246578589,-4.163169384
993,-1.301807761,-2.940341949,-2.383847475,-0.09081237,-4.178059578
994,-0.728838861,-2.724530458,-2.002955437,0.184956878,-4.435364246
995,-0.554190397,-2.519154787,-1.997989535,0.625142813,-4.251259804
996,-0.658479929,-2.769394636,-2.643904924,0.456373602,-3.962744236
997,-1.053743601,-2.456877947,-2.136455536,0.335000724,-3.996575832
998,0.184949517,-2.957603693,-1.783803582,0.702461481,-3.719916105
999,0.039547499,-2.969067335,-1.330404162,0.464476407,-3.622086525
1000,-0.604551792,-2.77282691,-1.830226421,-0.756394446,-3.538687229
1001,0.693923354,-2.220898867,-1.75526762,-0.018490508,-4.107244492
1002,1.500578046,-1.980211496,-1.011931777,-0.038548872,-4.278118134
1003,0.450465679,-1.81702292,-0.096570238,-1.417044163,-3.366183281
1004,0.76863575,-0.937211752,0.761537492,-1.966143131,-3.168622494
1005,1.34653461,-0.171905309,1.28173542,-1.516207933,-2.31806612
1006,2.45858407,-0.555912375,1.220927238,-1.754294991,-2.631539345
1007,2.461683035,-0.745579898,0.249264359,-2.413387775,-2.935644627
1008,0.685903311,-2.520405293,-1.14492178,-3.196820021,-3.542980433
1009,-2.130125999,-3.851371527,-2.864777327,-3.808938742,-4.653385639
1010,-2.724641085,-3.723330259,-4.011852741,-4.706166744,-4.893097878
1011,-3.467436552,-4.298148632,-4.238601685,-5.044596672,-4.90000391
1012,-3.364820242,-4.323791504,-4.54782629,-4.591418743,-4.622447491
1013,-3.893637896,-4.041558266,-4.163366795,-4.148731232,-4.82816267
1014,-2.239558935,-3.604207754,-3.171565771,-3.145004034,-4.333982944
1015,-1.30945003,-2.914459229,-2.083090782,-1.386766672,-4.070224762
1016,-1.389484048,-2.481495142,-2.21145916,-0.156339884,-4.048700333
1017,-1.062274933,-3.201611996,-1.841091156,-0.188643709,-3.79753089
1018,-0.838405013,-3.23243618,-1.58544457,-0.455025434,-3.639074802
1019,-0.551843941,-3.184803486,-2.213946104,-0.16166161,-3.965335846
1020,-0.428368539,-2.468482733,-2.088255167,-0.33213973,-4.006961823
1021,-0.391724914,-2.722676516,-1.611975431,0.282058597,-3.781017065
1022,0.171687275,-2.966330528,-2.103294134,-0.56359154,-3.82676959
1023,0.131836116,-2.917790651,-1.992897034,0.218898177,-3.821821928
1024,0.438697338,-3.593117952,-1.509931326,-0.135339394,-3.937262535
1025,0.483079225,-3.681640625,-1.199219465,-0.665216625,-3.861186743
1026,0.467262983,-2.780722618,-1.61709702,-0.644804895,-2.934303761
1027,-0.124333858,-1.904339552,-0.123750597,-1.126376629,-2.799992085
1028,0.505037427,-2.028116226,0.887208164,-1.454541445,-2.469176769
1029,0.882217586,-0.892500103,1.772658587,-1.83047545,-2.365026236
1030,1.602274537,-0.38669005,1.808197379,-1.358545184,-2.917526722
1031,1.470655918,-1.885794401,0.447785854,-1.41182518,-3.318553209
1032,-0.330614001,-3.063214302,-1.963178992,-1.92229569,-3.713494062
1033,-2.275599718,-3.541266203,-2.987407684,-4.075721264,-4.548380375
1034,-3.425699472,-4.037259102,-3.893777609,-4.483760834,-4.746354103
1035,-3.264429092,-4.288984776,-3.939651489,-4.640868187,-4.832830429
1036,-3.312657118,-4.328816891,-4.118052959,-4.152390957,-4.910534382
1037,-2.890123129,-4.533973217,-3.880554438,-3.858621836,-4.96818018
1038,-1.091799259,-3.525257111,-2.732657671,-3.154619217,-4.290689468
1039,-0.248976558,-3.185571671,-2.405433655,-0.873882949,-4.025950432
1040,-0.985646546,-2.895255327,-2.301396132,0.028940039,-3.880921125
1041,-0.771439016,-3.201155901,-2.598373413,-0.605709434,-3.77502799
1042,-0.228682399,-3.392177105,-2.354453087,-0.03566999,-3.991062403
1043,-0.773936927,-2.285797834,-2.649412394,-0.311565518,-3.617113829
1044,-0.57907474,-3.240734339,-2.198701859,-0.012889267,-4.036794662
1045,-0.946924448,-2.453864336,-2.009028196,0.24731265,-3.836277723
1046,-0.253256142,-2.988543034,-1.91365397,0.242400542,-3.259777069
1047,0.533516109,-3.05471158,-1.470654488,0.020555131,-3.477835655
1048,0.673300803,-3.564335585,-2.226958036,-0.859612107,-3.414101601
1049,1.187568665,-3.319959641,-1.235008121,-0.371309429,-3.22721529
1050,1.057033658,-3.562322855,-1.141149282,-0.86258477,-3.216641903
1051,1.508404255,-2.166879177,-0.928744137,-1.305144429,-3.643438339
1052,0.693383336,-0.782121181,0.414665371,-1.739116073,-3.322710752
1053,1.190414548,-0.664743006,1.234748006,-2.214817762,-3.389058113
1054,1.682701111,-0.674275815,1.966307878,-1.894619465,-3.130702019
