"rmse" "mae"
"112115" 1.16832424414675 0.857325352363861
"112119" 1.56940551134896 1.24545318669
"112120" 1.30784686116756 1.04136773766688
"112122" 1.16997266801516 0.89710173352592
"112123" 1.46918303927677 1.15840459022804
"112124" 1.3052062696932 0.969824922387164
"112133" 1.64163063973431 1.37813713578997
"112136" 1.47495352210641 1.20488433306496
"112137" 1.22814560312168 0.992565158982639
"112139" 1.56480780691191 1.23094157661226
"112142" 1.19919552701558 0.889539417634803
"112143" 1.48727385344409 1.22923928796584
"112150" 1.67393136999125 1.42577277555603
"112155" 1.48146572182751 1.17495575386342
"112161" 2.02391681979805 1.78303340171524
"112163" 1.62904923104279 1.38244486773783
"112164" 1.57713411916557 1.30234523428461
"112165" 1.81110649216288 1.55740976347953
"112166" 0.94852057949713 0.68418784491678
"112168" 1.39412581042549 1.02907241382912
"112170" 1.80514246489029 1.58332634365622
"112179" 1.90068474579816 1.68280367332944
"112183" 1.34407289243446 1.03737720518922
"112185" 1.11480487895277 0.859977670101268
"112191" 1.68040758079892 1.39522784634263
"112193" 1.08744721852431 0.840894874198334
"112194" 1.471762104382 1.24914967565282
"112202" 2.39199231410012 2.08141823705031
"112205" 2.11016676539895 1.91197274676485
