,Cluster0,Cluster1,Cluster2,Cluster3,Cluster4
678,-2.524748087,-4.353803158,-1.705382943,-3.751640558,-3.270354748
679,-0.922782421,-4.486064911,0.053234689,-2.969672918,-1.491105795
680,-1.689709544,-4.197189808,-0.022858258,-2.265098333,-0.244694948
681,-1.634682059,-4.098358154,0.30209288,-2.379179716,-0.008453025
682,-1.979664445,-3.828218937,-0.55439049,-2.954082727,1.03212285
683,-1.734211683,-3.746915817,-0.093767479,-2.367073536,1.656500816
684,-2.010176182,-4.000574112,-0.424370497,-2.494861603,0.950505495
685,-1.831933856,-3.66039443,-0.518402576,-2.187045336,0.785453677
686,-1.860815883,-3.715738058,-0.121362075,-2.038776159,0.729702532
687,-1.256816745,-3.300889254,0.032532737,-1.772910833,1.058993459
688,-1.843217134,-3.847904444,0.135429323,-2.690372467,0.663359225
689,-1.805728793,-3.859409571,-0.08713378,-2.867791891,0.039551351
690,-1.063089252,-3.248116732,0.731793046,-2.420275211,0.061591581
691,0.127008691,-3.22400713,0.952831924,-1.811899662,-0.090075813
692,0.933867335,-2.602547169,1.29379046,-0.71004647,0.434403658
693,2.067127943,-2.581887722,0.543320656,0.034513306,1.023952842
694,2.206660032,-2.38109684,2.353595018,-1.177112818,0.447934657
695,0.690593302,-3.02258563,1.981118083,-1.807552576,-1.030706525
696,-0.93126744,-4.002967358,0.601666152,-2.651527882,-2.144316196
697,-2.889568329,-4.633207321,-1.240121961,-4.018453121,-3.215862989
698,-4.029676437,-4.823367119,-2.662458658,-4.73521471,-4.373952389
699,-3.879588604,-3.934060812,-3.346734762,-4.201320171,-4.599853039
700,-3.974550724,-4.662856102,-3.549236774,-4.229018211,-4.436728477
701,-4.033494949,-4.924007416,-2.537658691,-4.317624569,-4.385845661
702,-2.935442924,-4.233433247,-0.795532942,-3.228122473,-3.025337934
703,-1.653983474,-3.732117414,0.11184784,-2.919486761,-0.951595128
704,-1.373672724,-3.753201008,-0.681078076,-2.045655966,-0.757506728
705,-2.222638845,-3.740629673,-0.930914998,-2.235731363,-0.446467906
706,-2.066993237,-3.941499233,-0.681837261,-1.85765028,0.44963938
707,-1.426117182,-3.520246029,-0.684316695,-2.912754774,0.907909334
708,-1.820997477,-3.835988045,-0.539937735,-2.82937026,0.925285578
709,-1.800876379,-4.027798653,-0.024161156,-2.499665022,0.255087852
710,-1.888159394,-3.875284672,-0.179431215,-2.636190176,0.5543226
711,-1.546918154,-3.230748177,-0.342656881,-2.147013903,0.87828517
712,-1.499099016,-3.351911306,-0.263290823,-2.683768034,1.238480806
713,-1.198158383,-3.835482836,0.274499446,-2.643895864,1.232046604
714,-1.078980684,-3.671792746,0.575134933,-2.36490345,0.500718236
715,-0.297896355,-3.516043425,0.732441366,-1.416217566,-0.406550258
716,1.004895806,-3.478697062,1.760463953,-1.208021522,-0.613530278
717,2.296863317,-3.238104105,1.634843826,-0.59826076,0.397084236
718,2.998947382,-2.678135157,2.274770498,-0.58292073,-0.193961114
719,1.783028841,-2.760859489,3.333080053,-1.351932526,-1.743438601
720,-0.895798624,-3.451461315,0.686977088,-2.824294567,-2.398742199
721,-2.511405945,-4.572241783,-1.744175076,-4.550457478,-3.689435959
722,-3.72386384,-4.621016502,-2.574916124,-4.530637741,-4.332745075
723,-3.796025753,-4.943095207,-3.129855394,-4.445667267,-5.076011181
724,-4.27974844,-4.926482201,-3.459647417,-4.246252537,-4.893642902
725,-3.871413231,-4.918442249,-3.442168951,-4.16924572,-4.828988075
726,-2.973973513,-4.451123238,-1.419960976,-3.45688343,-3.650296211
727,-1.119942307,-4.088487625,0.557770789,-2.793983459,-2.131472826
728,-1.431518793,-3.780131102,0.132812411,-2.831898689,-1.101676106
729,-1.324442029,-3.67066741,0.170543134,-2.894257307,-1.004947186
730,-1.591956377,-4.247060299,-0.306013077,-2.534587145,-0.409119785
731,-1.428732276,-3.72076869,0.001480338,-2.238578796,0.729377389
732,-1.203165054,-3.585751534,0.204448432,-1.851265788,0.786580801
733,-1.156417847,-3.757261276,0.161111385,-2.0940938,0.293473572
734,-1.12683928,-3.519433975,0.122379519,-2.576090813,0.667149901
735,-0.975338459,-3.883035421,-0.39171195,-2.450577259,1.007746577
736,-1.019460797,-4.082052708,-0.341491848,-2.832504272,1.093035698
737,-1.130094886,-3.896185637,0.201098621,-2.176578522,0.889306962
738,-0.791869164,-3.841415167,0.403802097,-2.304024458,-0.44946143
739,0.231573105,-2.995505095,1.002526641,-2.145912647,-0.149539545
740,0.749389172,-2.814391375,0.301729351,-0.887410939,0.664775848
741,2.208938122,-2.582093716,0.751618981,-0.292598486,1.046246529
742,2.796294212,-1.884289265,1.81927681,-0.34349826,0.696690381
743,0.672085106,-2.203821898,2.043115616,-0.858958423,-1.380028367
744,-1.282868385,-3.833510876,0.791428149,-2.708041668,-2.955476522
745,-3.240812063,-4.331000328,-1.537009597,-4.002409458,-3.878319502
746,-4.194563866,-5.088663101,-2.82220602,-4.725529671,-4.308679581
747,-4.665471554,-4.935085773,-2.98713994,-4.437264919,-4.536920071
748,-4.19604063,-5.126238346,-3.117980719,-4.550422192,-4.488241673
749,-4.183238983,-4.865131855,-2.879443884,-4.294292927,-4.053417206
750,-2.49170351,-4.30899334,-1.052389503,-3.494301796,-3.305523396
751,-1.275314331,-3.685361862,0.753253996,-2.929959774,-1.873354077
752,-1.271196485,-3.221764565,0.684414566,-2.875,-1.348523021
753,-2.062704325,-3.638173819,-0.367519498,-2.595952988,-1.081127763
754,-1.82933569,-3.551733971,0.047063202,-2.513404131,-0.382479399
755,-1.681620359,-3.650912762,0.339742482,-2.312986374,0.102014527
756,-1.550539374,-3.234233618,-0.17610006,-2.195774555,-0.320364028
757,-1.831906915,-3.537568331,0.13346082,-2.339828968,-1.229275346
758,-1.462424755,-3.685357571,0.039506909,-1.975092649,-0.644732654
759,-0.850446284,-4.318264008,-0.166268125,-2.045072556,-0.399867117
760,-0.661357582,-3.889743328,0.282045513,-2.501914978,-0.434041351
761,-1.001268387,-3.84081769,-0.275823444,-2.074642897,0.178209051
762,-0.774606645,-3.526785612,0.506683648,-2.01829505,-0.283936501
763,-0.208277151,-3.200010777,0.54090023,-2.359349489,-0.256960094
764,0.370340705,-3.305607796,0.970566154,-2.217266083,-0.619000435
765,1.200342774,-3.101617336,0.41524148,-0.518329442,-0.110772826
766,2.12964344,-2.708260298,1.881636977,-0.898010492,0.645588338
767,0.92131561,-2.892618656,1.73836565,-1.772820354,-0.949575603
768,-0.709784329,-3.394346714,0.684184194,-2.451331139,-2.457619667
769,-2.917238951,-4.054314613,-1.319607854,-4.16031456,-3.033362627
770,-3.885214806,-4.907914639,-2.647094727,-4.637246609,-4.350870609
771,-3.804498434,-5.255294323,-2.683578014,-4.437160015,-5.314621449
772,-4.123102665,-5.080635548,-2.706517935,-4.461769581,-5.000607967
773,-4.260401726,-4.775177479,-3.036040783,-4.524495125,-4.784202099
774,-3.356754541,-4.36984396,-1.572151423,-3.915115118,-4.132108688
775,-1.573587298,-4.025815964,0.398918688,-2.360954046,-2.130315304
776,-1.228947401,-3.479524136,0.741339743,-2.920357466,-1.791023135
777,-2.028637171,-3.735949755,0.735529661,-2.746141434,-1.411297083
778,-1.519260883,-3.66098237,0.199675798,-2.64796114,-0.53728807
779,-0.724035859,-3.537240982,-0.210832775,-2.337200642,0.264591902
780,-1.56923151,-3.649863958,-0.27113843,-2.198300123,-0.208587185
781,-0.498517632,-3.541866779,0.718004048,-2.481412888,-0.478636563
782,-0.363927096,-3.286844969,1.109691501,-2.070592642,-0.166905642
783,-0.1585567,-3.574767351,1.648862839,-1.601195574,0.090821907
784,0.013502964,-3.604595184,1.445642829,-2.103901386,-0.368084192
785,-0.140182897,-3.454221487,1.113201618,-2.993545294,-0.579597533
786,-0.53668654,-3.40354228,0.980635524,-2.073270559,0.351670921
787,-0.381358087,-3.080518246,0.590804935,-2.425044537,-0.380715489
788,0.027972076,-3.40026927,0.386877507,-2.130269527,-0.901913822
789,1.634444594,-2.890767336,0.934552193,-1.410079241,0.253805995
790,3.012019396,-2.785364866,1.623059392,-1.094706059,0.963707507
791,1.407638073,-2.737506151,1.892988682,-1.632230997,-0.877174973
792,-1.395956278,-3.486732006,-0.139442101,-2.486571312,-1.93629694
793,-2.914006233,-4.4957757,-1.669109344,-4.107481956,-2.664188147
794,-4.365513325,-4.753338337,-2.845025063,-4.339927197,-4.009014606
795,-4.264490604,-4.946034908,-3.370904684,-4.867898464,-4.467185974
796,-4.363276958,-5.05622673,-3.434726238,-4.727264404,-4.318117142
797,-4.271167278,-4.832474709,-3.018462181,-4.457644939,-4.382358074
798,-3.347577333,-4.500614166,-1.829219699,-4.167679787,-3.542235374
799,-2.317207098,-4.075823307,-0.629149675,-3.247208595,-1.905415177
800,-2.241709232,-4.260753632,-0.850034773,-2.984648705,-0.677634716
801,-2.334968328,-3.478307009,-0.893592954,-3.133713484,-0.260851771
802,-2.42782402,-3.603495121,-0.459049195,-3.139651537,0.528426886
803,-1.388493657,-3.574197769,-0.633560598,-2.964077711,0.680356383
804,-1.216010571,-3.650098562,-0.301824331,-2.586889744,0.873654425
805,-1.288717151,-3.598411322,-0.951954246,-2.591155767,0.854685664
806,-1.894818068,-3.682532549,-0.768508613,-2.495831966,0.699847996
807,-1.853858829,-3.966242075,-0.883736193,-2.49805665,0.753358722
808,-1.128216743,-3.777899027,-0.123675413,-2.285491705,0.827629805
809,-0.866281867,-3.851783752,-0.549061537,-2.513940573,0.259058028
810,-1.023745656,-3.242221117,0.225363746,-2.573872805,0.266262233
811,-0.519501328,-3.159102201,0.74070847,-2.031131029,-0.658921242
812,0.912746608,-3.00356102,1.076822877,-1.673140764,-0.204892069
813,1.705912113,-2.029928684,1.370569706,-0.384322822,0.377201766
814,0.082469329,-3.375085354,0.711336493,-2.362199068,-1.76457262
815,1.001016974,-2.421483278,1.255828857,-1.418231845,-2.064421177
816,-0.990620971,-3.014879227,0.90296638,-2.220188379,-2.873274088
817,-2.158599138,-3.838846207,-0.688505054,-2.501988411,-2.855751276
818,-3.091037989,-4.267623425,-1.858443737,-3.34162569,-3.11371088
819,-2.864041805,-4.251128674,-2.385386944,-2.994859457,-3.036221027
820,-2.914103031,-4.36335659,-1.876757383,-3.134294748,-3.111992359
821,-2.692842484,-4.321840763,-1.631840944,-2.915351152,-3.169895172
822,-1.758390307,-3.318159103,-0.637739599,-2.315108299,-2.678279161
823,-1.623321176,-3.349188328,0.564459264,-1.649478078,-1.300415277
824,-1.318458796,-3.468338013,-0.400434464,-2.307869434,-0.521750629
825,-1.472714901,-3.382442951,-0.721087694,-2.487902641,-0.201254189
826,-1.815338969,-3.754044294,-0.973685145,-2.194827795,0.050547767
827,-1.62612021,-3.515688896,-0.825162351,-2.087239265,0.032060921
828,-1.864834309,-3.418405771,-0.878596723,-2.18514061,0.256240755
829,-1.534116745,-3.552757025,-0.476423293,-2.38941288,0.450569123
830,-1.485531211,-3.522998333,-0.283744782,-2.251176834,-0.373865455
831,-1.923979044,-3.613983154,-0.522197127,-2.168351412,0.043890037
832,-1.999583602,-3.444133997,-0.545351326,-2.495314121,-0.715004325
833,-1.657652378,-3.382439137,-0.348040879,-1.92756927,-0.90560323
834,-1.570563793,-3.072501421,0.113189556,-1.879603505,-0.972565651
835,-0.970784247,-3.456521034,0.215845749,-2.533766508,-1.560283184
836,0.247063577,-3.250087976,0.489422709,-2.192526102,-1.866714597
837,0.64159894,-2.791382313,0.291718811,-2.22407937,-1.225107074
838,1.43761909,-2.839486599,0.804241896,-2.058018208,-1.274289131
839,0.200365886,-3.530015469,1.88226068,-2.048760653,-2.003548861
840,-0.811888695,-4.33193779,0.035891604,-2.804489374,-2.86708498
841,-1.585960031,-4.15931654,-0.669787586,-2.859692574,-2.669651508
842,-2.644552708,-4.562907696,-2.10048461,-3.663508654,-2.76478219
843,-3.181374311,-4.820108891,-2.571892023,-3.649687052,-3.099672079
844,-2.994099855,-4.756461143,-2.415910006,-3.358286619,-3.098603964
845,-2.67007184,-4.652774811,-1.447500467,-3.302199364,-3.108750582
846,-1.98230505,-4.151518822,-0.65414077,-2.747887611,-2.592025757
847,-1.309860468,-3.777842045,0.064869516,-1.954915524,-1.438180089
848,-1.346738696,-3.882985353,-0.046876501,-2.656007528,-0.958883405
849,-1.688353419,-4.068030834,-0.084286988,-2.613397598,-0.866582811
850,-1.971073985,-3.715260506,-0.42020449,-2.367342472,-0.29941082
851,-2.143031836,-3.774209261,-0.004238026,-2.525642872,-0.156590655
852,-1.990906477,-3.932019949,-0.288128585,-2.758611202,0.082505479
853,-1.914580703,-3.603295088,-0.364968747,-2.682424784,-0.06873671
854,-2.092744827,-4.025015831,0.154650748,-2.938730717,-0.613726676
855,-2.032613754,-3.682032824,-0.453588694,-2.656379938,-0.058095399
856,-1.889059186,-3.738899231,-0.216772079,-2.859273911,-0.111876674
857,-2.001388311,-3.769233704,-0.740246356,-2.724494457,-0.721421123
858,-1.880909801,-3.745629787,0.378837943,-2.362107038,-0.979932725
859,-1.346101999,-3.776067257,0.371554852,-2.84254837,-2.169717073
860,-0.324718326,-3.846993446,0.30345279,-2.646560669,-2.133127451
861,0.739323199,-3.580413342,0.300552517,-2.275205851,-1.554036617
862,1.151616573,-3.47036171,0.989778101,-2.034738541,-1.277661204
863,0.13579531,-3.332636118,1.582495213,-2.271451712,-2.023708105
864,-2.697808027,-4.18087244,-0.24364996,-3.322716475,-3.193261862
865,-3.30612874,-4.744076729,-2.351461172,-4.165921688,-3.511333942
866,-4.188840866,-4.918986797,-2.628216267,-4.803010464,-4.048391819
867,-4.26866436,-5.106416702,-3.16827774,-4.680891037,-4.396920204
868,-4.414503574,-5.083244801,-3.583391905,-4.401524544,-4.485341549
869,-3.707632542,-4.970707417,-2.686965942,-4.340109825,-4.592274666
870,-3.121954918,-4.3234725,-1.391701698,-3.661626339,-3.511580706
871,-2.51441288,-3.817895889,-0.27568993,-3.574699402,-1.977698684
872,-1.381912827,-4.03854084,0.005551802,-3.380831957,-0.942372918
873,-2.352519989,-4.166674137,-0.922547936,-3.706815958,-0.627710521
874,-2.238868475,-4.262684822,-0.545971513,-3.433164358,0.269173175
875,-1.817206144,-4.067167759,-0.178631887,-3.507203579,0.912376821
876,-1.743033171,-4.332289696,-0.513022184,-2.925668478,0.737215579
877,-1.773534536,-3.884432793,-1.125229836,-2.886779308,0.938500881
878,-1.931616902,-3.883428097,-0.967223644,-2.944652319,0.466024458
879,-2.01143837,-3.116850615,-0.561898172,-3.068497181,0.652833164
880,-1.967980862,-3.886021137,-0.769000828,-3.168535233,0.334256768
881,-1.548884034,-4.379127979,-0.384956181,-3.762938261,0.382521987
882,-1.708890796,-4.003774643,-0.44010222,-3.266762972,-0.634376526
883,-3.6045959,-4.771085739,-3.252669334,-4.102641582,-3.567296743
884,0.878153741,-2.928070068,0.943416178,-0.678013146,1.045429349
885,1.732261777,-2.58839488,0.814094365,-1.058655381,0.490435421
886,2.371942043,-2.47872591,2.111088753,-0.682436168,0.502836406
887,0.838354886,-3.256619692,1.237319469,-2.369533777,-1.249028563
888,-2.16402936,-4.07767868,-0.51622355,-3.510139465,-2.63647294
889,-3.160838366,-4.676757336,-1.741916895,-4.207045555,-3.777523518
890,-3.844051838,-4.666549683,-2.220502377,-4.431630611,-4.600618839
891,-3.985976458,-4.608431816,-2.578962088,-4.642645836,-4.19994688
892,-3.910387993,-5.045879364,-3.146571875,-4.629914284,-4.291465759
893,-3.874706984,-4.747081757,-2.62897706,-4.412790298,-4.655928612
894,-2.813409328,-4.185502052,-2.278683662,-3.996323586,-3.81814909
895,-2.293306828,-3.77507329,-0.409334034,-2.726823568,-2.859692335
896,-1.858953953,-3.735931158,0.195697054,-2.942872286,-1.5845263
897,-2.655126095,-4.181097507,-0.533274114,-3.305523872,-2.247747421
898,-2.471395731,-4.003118038,-0.599578559,-3.19316864,-1.64337337
899,-2.443106651,-2.992836952,-1.228607774,-2.334519863,-2.059106588
900,-2.170278788,-2.416686296,-0.82224232,-2.594899416,-1.971857429
901,-2.322710276,-3.801901579,-0.592043161,-3.185580015,-2.046304941
902,-1.945489526,-3.805580378,-0.803044558,-2.948078871,-1.52740252
903,-1.971681952,-3.729149103,-1.320840001,-2.795936584,-1.503346086
904,-1.920700312,-3.41698122,-0.004195855,-2.217225552,-1.693084717
905,-2.230764627,-3.5240798,-0.001552273,-2.588776112,-1.603085637
906,-1.497243285,-3.24037385,0.427762896,-2.660880804,-1.435614824
907,-1.349915147,-3.220157385,0.939651549,-1.604482651,-1.952340722
908,0.25842604,-3.410495043,0.431085765,-0.859980881,-1.659929514
909,0.835033536,-2.681354761,0.289404958,0.115637287,-1.018116951
910,0.799052179,-2.616500139,1.456833363,-0.297991335,-1.661034346
911,-0.994881988,-2.892705441,1.211365342,-1.470256209,-2.716259956
912,-2.069326639,-3.850197315,-0.229557142,-2.599928141,-3.428170681
913,-3.307077408,-4.683690548,-1.612567902,-3.042397261,-3.847727776
914,-3.76649785,-4.653904915,-2.326244116,-3.974773407,-3.964981079
915,-3.446789265,-4.459588528,-2.659652948,-3.878305197,-3.783340454
916,-3.909573317,-4.41356802,-2.739050388,-3.34143734,-3.508320808
917,-3.684733391,-4.03701973,-2.095462561,-3.145113707,-3.445598602
918,-2.657595396,-3.772741795,-0.801422298,-2.546066046,-3.25288868
919,-1.774709702,-3.429700375,0.461993903,-1.9152385,-2.145890474
920,-2.216644049,-3.233887196,0.037788354,-2.200384378,-2.025897026
921,-2.49526,-2.910538435,-0.178662866,-2.207302332,-1.435431123
922,-1.963768482,-3.216047525,0.013964213,-2.293559074,-1.172164798
923,-2.121869087,-3.256836414,-0.457676649,-2.288783073,-1.26068449
924,-1.900347948,-2.991803885,-0.120904811,-1.7640028,-1.712748408
925,-1.936947346,-3.297780514,0.219684526,-2.132817507,-1.871759176
926,-1.742416143,-2.983969927,0.45168975,-2.124265432,-1.655173779
927,-1.764533043,-2.80961585,0.050704971,-1.73239553,-0.986149907
928,-1.748115301,-2.876061916,-0.151615664,-2.053243637,-1.313454151
929,-1.476163507,-2.721762896,0.509234905,-2.121822119,-1.435799479
930,-1.691682696,-2.467951059,0.718626142,-1.152899027,-1.058215737
931,-1.258996725,-2.555408478,0.552192509,-1.122819066,-1.426344633
932,-0.390788525,-2.126664639,0.906260133,0.07256043,-0.954479933
933,0.769134879,-2.134603977,1.469142079,0.403392792,-0.854168475
934,1.188367486,-1.783603549,1.673790932,0.918590486,-0.637829721
935,0.956824362,-1.880777121,1.85709393,-0.097749159,-1.511818171
936,-1.264838815,-2.418466568,0.940984488,-1.151946902,-2.293637276
937,-2.612413883,-3.220541954,-0.312653899,-2.24459362,-2.95159483
938,-3.157182693,-3.2117486,-1.827759027,-2.961750507,-3.138972759
939,-3.218904972,-3.329143286,-2.123860836,-2.422071695,-3.493064404
940,-3.308031082,-3.391865015,-2.479297638,-2.635035276,-3.302746296
941,-3.02451849,-3.467603922,-2.113784552,-2.922089338,-3.475589991
942,-2.540268421,-3.195393801,-0.847362936,-2.599892855,-3.18285799
943,-1.525493026,-2.094450474,0.155087084,-1.918285847,-2.771767616
944,-1.101397514,-2.256474018,1.319223046,-1.642535806,-2.208222389
945,-1.127197504,-2.174641848,0.890281618,-1.761792898,-2.026079893
946,-0.572397113,-1.951866984,0.788462222,-1.76813519,-1.564718127
947,-0.45458281,-2.027034283,0.297677368,-1.198658586,-0.9699471
948,-0.625650108,-1.929879546,1.291383862,-1.507570267,-0.950568557
949,-0.288230419,-2.275626898,1.635368347,-0.77233547,-0.898726225
950,0.18784605,-2.21919775,1.62112391,-0.76890415,-0.832042992
951,-0.100730464,-1.816987038,1.09330833,-0.811760724,-0.578740418
952,-0.247744545,-2.117572546,0.888058841,-1.038531065,-1.011758208
953,0.143468767,-2.472753286,1.307829976,-1.180363536,-0.982904494
954,-0.306162328,-2.365988493,0.295861661,-1.787812591,-1.082973123
955,0.091864899,-2.317384005,0.169493452,-1.105989456,-0.682732403
956,0.620163143,-2.541368484,0.504986048,-1.097241521,-0.959754527
957,-1.051965237,-3.507302284,-1.505100846,-2.684736013,-2.053016186
958,1.86073184,-1.740580559,2.088218451,0.008077592,-0.006852567
959,1.251972318,-2.025330782,2.356637001,-0.691108525,-0.982038856
960,-0.685384035,-3.121902943,0.889293253,-2.551211357,-1.71108067
961,-3.123232365,-4.489792824,-1.598718166,-3.908074379,-2.963495493
962,-3.996684551,-4.742676735,-2.828410864,-4.594099522,-4.21143198
963,-4.418678284,-4.69026041,-3.310771942,-4.605556011,-4.543378353
964,-4.606859207,-4.857600212,-3.876448393,-4.78081274,-4.545707703
965,-4.172203064,-4.605616093,-3.440264225,-4.45649004,-4.341851711
966,-3.367964268,-3.864326954,-1.308019996,-3.230940104,-3.553999662
967,-2.256106138,-3.374363422,-0.282159179,-3.157274485,-1.865152359
968,-2.348255396,-3.332038164,-0.711068392,-2.832894802,-0.534568727
969,-2.270667315,-3.598976851,-0.32460773,-2.448367834,-0.215985566
970,-2.284821272,-3.151787281,-0.560050309,-1.907152534,-0.213064983
971,-1.797489524,-3.375064135,-0.503307343,-2.247119665,0.124636121
972,-1.42070508,-3.30627203,-0.354250282,-2.154546022,1.32046032
973,-1.12215054,-3.439773321,-0.451978594,-2.558359385,0.542093456
974,-1.601292133,-3.753622055,-0.13545759,-2.843705177,0.368839532
975,-1.537056923,-3.724578142,0.283999056,-3.118628263,1.343165874
976,-1.600427032,-3.527723312,0.200329483,-2.873798609,0.277389556
977,-1.728212595,-3.789030075,0.225537464,-2.742853165,0.736192763
978,-1.195026398,-3.060076714,0.788290799,-2.517855406,-0.257392496
979,-0.307270497,-3.084218502,0.561826944,-2.953222513,-0.584566951
980,0.310013801,-2.988119841,0.872538865,-1.916248798,0.462815225
981,1.550607324,-2.181447268,0.616034925,-0.579950631,0.761495113
982,1.970556736,-2.386097193,2.233032942,-1.229659081,0.546296895
983,1.376252532,-2.905401468,2.271342039,-2.15611577,-0.925281584
984,-1.765609264,-3.632571697,0.125661865,-3.206012249,-2.138124943
985,-3.066303253,-4.244706154,-1.638694882,-4.59459734,-3.629837036
986,-4.031645298,-4.741951466,-2.314640045,-5.222182751,-4.541173935
987,-4.254588127,-5.012774944,-2.911951303,-5.011984825,-4.580359459
988,-4.19776392,-4.965772629,-3.157316685,-4.487884998,-4.620676517
989,-4.109864712,-4.644052029,-2.727057457,-4.292179585,-4.182359219
990,-3.019507408,-4.058987617,-1.461540818,-4.193110943,-3.211893797
991,-2.081790686,-3.444304705,-0.376173049,-3.270162344,-2.199067831
992,-2.011099577,-3.509153128,-0.261858881,-3.470691442,-0.185605898
993,-2.080602884,-3.352407694,-0.495446563,-3.537838221,0.061758768
994,-2.145539045,-3.952049494,0.101665244,-4.117345333,-0.167437091
995,-1.619309306,-3.702771187,-0.031320121,-3.547292471,0.350233257
996,-2.12519455,-3.356373787,-1.043719649,-3.312391043,0.167284101
997,-1.440684557,-3.516318798,-1.082973599,-2.892856121,0.94331497
998,-1.622633934,-3.513967991,-0.471302569,-3.178138971,-0.250058055
999,-1.748102069,-3.580547333,-0.409704477,-3.007120848,0.133161142
1000,-2.188309669,-3.467812061,-0.135140195,-3.165779352,0.197234869
1001,-2.103876352,-4.374146461,0.341335148,-3.19987607,0.902022243
1002,-1.176831484,-4.01720047,0.330759317,-2.730860472,0.15448387
1003,-1.018836141,-3.540563107,0.354058951,-2.790124178,-0.308963478
1004,0.805217505,-3.549477816,0.512244582,-2.213037968,-0.703703642
1005,1.374005079,-2.991681814,0.769074678,-1.281573892,-0.443373114
1006,1.955339909,-2.675290585,1.793914557,-1.338449121,-0.440066844
1007,0.907889903,-2.297250748,2.608603716,-2.152160883,-1.644490719
1008,-1.725799441,-3.476525068,0.388834238,-4.072740555,-3.276862383
1009,-3.026010036,-4.595323563,-0.90187335,-4.636964321,-3.488320827
1010,-4.185863495,-4.954935074,-2.502604008,-4.628989697,-3.995625734
1011,-4.409404755,-4.766634941,-2.938087702,-4.727987766,-4.204819679
1012,-4.215718269,-4.802594662,-3.05990839,-4.76140213,-4.635876656
1013,-3.903532505,-4.87674427,-2.877338886,-5.116722107,-4.874591351
1014,-2.924343586,-4.25991869,-2.007361174,-3.972003698,-3.084493637
1015,-1.456117272,-3.905282497,-1.105994105,-4.300210476,-1.561168551
1016,-1.899064183,-3.914583683,-1.05688107,-3.470498562,-0.103261635
1017,-2.162665606,-4.20308733,-0.188733652,-3.69898057,-0.709070444
1018,-2.009805918,-3.74442935,-0.02708642,-3.709289789,0.360516012
1019,-2.134783745,-3.860919952,-0.105699874,-3.693345547,0.517885447
1020,-1.825199366,-3.467029095,-0.096393853,-2.85379529,0.934462845
1021,-1.90580523,-3.759683132,-0.006583653,-3.169305325,0.514107943
1022,-1.770878434,-3.466412306,-0.343140125,-2.834729433,0.163977832
1023,-1.665042758,-3.764363527,0.15063329,-3.062077761,1.432738423
1024,-2.100860596,-4.308934212,-0.140508488,-3.66374588,0.946120381
1025,-1.215041757,-3.979260206,0.002904098,-3.727830648,1.060902596
1026,-1.164466381,-3.395444632,1.006187439,-3.089692354,-0.092126414
1027,-0.277381361,-2.610793352,0.433196306,-2.602124214,0.341950744
1028,0.604276955,-3.033370018,1.318204284,-2.325232983,0.245503038
1029,1.370860577,-2.704145432,1.044647455,-1.46204865,0.040604062
1030,2.319554567,-2.439893723,2.379878759,-1.787238479,-0.447497785
1031,0.710221708,-2.805474043,2.783250809,-1.820040941,-1.359437227
1032,-1.948027611,-3.914956331,1.06361258,-2.82875514,-2.372441769
1033,-3.277256727,-4.690542698,-0.775851905,-4.261321068,-4.235886574
1034,-3.970173597,-5.037780285,-2.554634809,-4.561190128,-4.095721722
1035,-4.545595169,-5.021206856,-3.210473776,-4.926975727,-4.429703712
1036,-4.123186111,-5.079104424,-3.774237394,-4.479068279,-4.486979485
1037,-4.245411396,-4.798849106,-3.527923584,-4.163018703,-4.229073048
1038,-2.706874609,-4.191862106,-1.336905718,-3.933002949,-3.396615028
1039,-1.507870913,-4.017146111,-0.38050887,-3.308590889,-2.025309801
1040,-1.834622741,-3.776382446,-0.82952261,-3.211381197,-0.691035032
1041,-2.49889946,-4.089383602,-0.833327353,-3.478433371,-0.035763308
1042,-2.630936623,-3.513859272,-0.976695776,-2.980995178,0.751931131
1043,-2.868655205,-3.474266529,-1.363109469,-2.239839792,0.469515443
1044,-2.049504519,-3.633374214,-0.723509312,-2.699337006,0.440345496
1045,-1.651812911,-3.370161295,-0.720512807,-2.662818909,0.838668406
1046,-1.718348742,-3.413468838,-0.35259524,-2.545913219,0.571478128
1047,-2.006659508,-3.754395485,0.075665571,-2.875812769,0.132905528
1048,-2.00641346,-3.655247688,-0.031243199,-3.335676193,0.574615717
1049,-1.764183521,-3.657882452,-0.267983854,-3.099220753,0.73135972
1050,-1.270528913,-3.99280405,-0.017267946,-2.912011862,0.655415595
1051,-0.871353924,-3.408282518,0.10651736,-1.925253034,-0.320329219
1052,0.251163214,-3.45943141,0.599289834,-1.758738399,-0.644028187
1053,1.314197183,-3.212260246,0.623879552,-1.116393447,-0.15630585
1054,1.464330196,-3.00403595,1.269075155,-1.308250308,-0.702054501
1055,0.330752969,-3.047241211,1.999124527,-2.58056736,-1.865788579
1056,-2.53015995,-3.734299183,0.284576923,-3.574631691,-3.406410217
1057,-3.415984869,-4.175368309,-1.490767717,-4.514719486,-4.155406475
1058,-3.838328123,-4.722011089,-3.071157217,-4.783264637,-4.232150078
1059,-4.291003704,-5.012624264,-3.195685148,-4.577383518,-4.793118
1060,-4.19927454,-5.148512363,-3.372629642,-4.36330843,-4.747080326
1061,-4.302680969,-4.798870564,-2.708297014,-4.705482483,-4.450778961
1062,-2.828238964,-4.120733738,-1.339135766,-3.712481499,-3.323471785
